1,0,0
0,50,303
0,50,603
0,50,903
0,50,1203
0,50,1503
0,50,1803
0,50,2103
0,50,2404
0,50,2703
0,50,3003
0,50,3303
0,50,3603
0,50,3903
0,50,4203
0,50,4503
0,50,4804
0,50,5103
0,50,5403
0.5,50,5703
0,0,6003
0,0,6303
0,0,6603
0,0,6903
0,0,7203
0,0,7503
0,0,7803
0,0,8103
0,0,8403
0,0,8703
0,0,9003
0,0,9303
0,0,9603
0,0,9903
0,0,10203
0,0,10503
0,0,10803
0,0,11103
0,0,11403
0,0,11703
0,0,12004
0,50,12303
0,0,12603
0,50,12903
0,50,13203
0,50,13503
0,50,13803
0,50,14103
0,50,14403
0,50,14703
0,50,15003
0,50,15303
0,50,15603
0,0,15903
0,0,16203
0.5,50,16503
0,0,16803
0,0,17103
0.5,0,17404
0.5,0,17703
0,0,18003
0,0,18303
0,0,18603
0.5,0,18903
0.5,0,19204
0,0,19503
0.5,0,19803
0,0,20103
0.5,0,20403
0,0,20703
0.5,0,21003
0.5,0,21303
0.5,0,21603
0,0,21903
0,0,22203
0,0,22503
0,0,22803
0.5,0,23103
0,0,23403
0,0,23703
0,0,24003
0,0,24303
0,0,24603
0.5,50,24903
0,0,25203
0,50,25503
0,50,25803
0,50,26103
0,50,26403
0,50,26703
0,50,27003
0,50,27303
0,50,27603
0,50,27903
0,0,28203
0,0,28503
0,0,28803
0.5,0,29103
0,0,29403
0,0,29703
0,0,30003
0.5,0,30303
0.5,0,30603
0,0,30903
0.5,0,31203
0.5,0,31503
0.5,0,31803
0,0,32103
0,0,32403
0,0,32703
0,0,33003
0,0,33303
0,0,33603
0.5,0,33903
0,0,34203
0,0,34503
0,0,34803
0,0,35103
0,0,35403
0,0,35704
0,0,36003
0,0,36303
0,0,36603
0,0,36903
0,50,37203
0,50,37503
0,50,37803
0,50,38103
0,50,38403
0,50,38703
0,50,39003
0,50,39303
0,50,39603
0,50,39903
0,50,40203
0,0,40503
0,0,40803
0,0,41103
0,0,41403
0.5,0,41703
0,0,42003
0,0,42303
0,0,42603
0.5,0,42903
0,0,43204
