0,55.49,1696.2,38.709,1661,39.087,1223.5,24.307,1041.7,28.702,1431.1,22.428,1193.5,21.517,1221.9,20.794,990.72,11.076,1094,26.841,1018,28.825,1094.2,35.026,1566.1
302,60.391,1976.9,42.405,2070.3,44.907,1441.9,27.062,1217.8,29.569,1722.3,25.34,1402.4,22.093,1472.8,23.535,1177.2,15.187,1307.9,25.942,1288.2,30.899,1230,38.171,1850.8
602,56.98,2287.3,44.006,2469.7,40.452,1767.3,26.407,1453,33.859,2194.6,21.914,1754.3,19.728,1790,18.673,1384.1,13.27,1665.5,32.681,1843.2,34.774,1620.7,35.419,2103.9
902,54.797,2055.6,38.574,2086.6,41.926,1530,24.552,1200.4,26.428,1868.9,23.426,1468,20.984,1458.2,19.273,1207.3,14.346,1339.8,27.353,1485.9,25.475,1270.2,35.279,1919.1
1202,47.408,1742,33.712,1760,37.374,1417.9,21.135,998.92,25.555,1585,20.534,1366.1,17.251,1203.5,10.751,964.71,13.377,1169.7,23.715,1341.2,19.016,1007.5,31.313,1686.2
1502,54.869,2199.9,40.276,2276.9,44.652,1765.9,24.417,1268.8,32.497,2035.9,19.539,1518.6,24.162,1629.1,22.187,1450.8,15.669,1530.6,35.551,1938,25.665,1538.5,42.027,2131.6
1802,62.361,2085.9,43.424,2186.9,44.639,1766.8,21.954,1208.5,33.18,1980.2,22.668,1510.5,27.726,1571.8,25.828,1387.6,21.602,1535.1,38.974,1892.6,36.53,1529.8,35.568,2113.6
2102,49.043,1955.1,37.25,2053.8,41.384,1693.3,24.44,1177,31.608,1947,20.47,1413.6,18.86,1498.1,18.193,1296.3,16.334,1463.2,31.267,1704.6,23.354,1407.7,40.382,2097
2402,41.177,1010.8,33.46,1135.7,38.272,988.01,17.856,629.8,24.218,1149,23.807,899.85,15.615,819.81,12.37,796.64,13.375,929.35,25.155,957.65,27.327,612.09,35.022,1232.3
2702,57.586,2087.6,40.792,2181.5,49.047,1765.8,26.56,1185.4,35.997,2003.5,24.652,1357.4,24.06,1611.6,15.857,1318.6,22.58,1552.2,43.033,1855.7,35.676,1290.1,41.617,1997.8
3002,33.444,1179.3,27.823,1420.7,24.39,1139.5,17.081,755.49,19.41,1397,14.123,1156.8,6.3333,912.67,5.9954,1105.1,11.399,1180.3,15.146,1176.2,28.797,734.21,23.648,1394.3
3302,53.602,2283.8,44.976,2395.8,49.458,2025.7,26.28,1343.6,34.504,2172.9,23.747,1436.7,21.659,1925.2,21.215,1583.3,21.426,1735.2,44.435,2368.2,28.817,1677.2,39.125,2021.9
3602,45.834,1558.1,42.628,1696.6,38.112,1457.6,19.428,860,29.166,1462.2,24.849,1151.9,21.358,1249.6,16.37,1101.1,21.063,1093,37.153,1381.3,39.454,771.84,34.514,1542.2
3902,53.439,2100.6,46.851,2262.9,47.006,1866.7,25.74,1239.2,31.058,1794.8,23.708,1416.7,22.648,1722.4,19.492,1456.4,24.032,1447,43.92,2007.5,35.839,1251.2,35.326,1864
4202,41.07,1390.9,34.345,1378.8,37.497,1367.1,21.288,926.85,29.234,1320,19.55,1077.4,16.125,1183.3,16.656,1123,11.511,845.14,33.695,1255.2,39.355,745.68,33.472,1437.2
4502,45.236,1972,37.19,2107,39.944,1711.6,19.634,1218.3,28.711,1720.8,17.712,1240.1,14.327,1734.3,18.302,1387.9,12.029,1354.5,36.275,1805.9,30.818,1349.8,32.872,1645.8
4802,44.888,1272.1,40.364,1385.1,43.573,1160.6,24.323,799.04,31.023,1122,16.516,856.64,16.23,1121.2,22.014,1030.9,14.799,961.14,38.685,1249.7,32.088,842.83,37.794,1184.6
5102,29.233,982.65,33.23,1025.8,35.651,1101,20.722,699.94,26.199,1032.2,19.101,936.12,10.084,711.62,11.729,954.58,12.441,866.25,22.805,817.18,34.977,530.21,30.92,1244.8
5403,43.1,2024,41.146,2127.6,39.601,1683.5,22.33,1389.4,27.469,1661.6,17.129,1275.9,16.61,1750.6,20.801,1645.4,13.765,1426.6,37.499,1875.1,25.957,1262.4,32.936,1784.8
5702,47.114,1794.8,43.735,1843.1,45.087,1478.2,23.294,1203.6,29.471,1369.6,16.032,1088.6,24.17,1520.9,21.617,1363.8,17.051,1136.5,40.734,1563.1,32.308,1104,40.612,1585.8
6002,49.016,1872.3,50.747,1955.1,48.047,1555.6,27.465,1248.4,37.432,1422.1,21.397,1176.3,29.955,1575.6,27.491,1471.5,15.672,1216.7,49.555,1580.3,40.162,1020.1,33.233,1751.4
6302,45.803,1416.5,51.853,1610,43.175,1243.2,25.604,996.84,35.353,1159.6,23.215,932.86,27.954,1223.6,25.482,1189.4,17.47,1000.7,45.74,1284.3,37.18,776.15,36.289,1446.5
6602,32.797,1303.1,38.29,1548,34.644,1335.4,18.012,956.08,23.765,1283.4,15.237,1095,14.476,1056.8,14.346,1278.9,11.782,1118,27.316,1210.7,35.263,704.6,29.684,1510.9
6902,36.399,1956.2,51.81,2165.4,41.804,1688.1,24.86,1478.9,25.211,1687.8,13.889,1242.2,28.938,1773.4,21.015,1698.2,11.658,1382.7,35.575,1705.5,28.83,1223.9,29.637,1885.3
