13504,182.54,860.56,194.81,907.73,200.76,892.21,262.05,923.57,290.14,747,282.19,1021.9,359.49,811.51,350.8,711.81,324.48,798.52,186.04,1027,251.78,1014.6,172.53,1251.1
13804,171.93,902.19,167.97,942.72,163.35,887.99,233.62,951.76,264.04,799.97,223.45,943.64,303.23,808.96,316.69,769.7,267.87,763.02,168.73,1030.8,229.49,1114.6,155.12,1258.3
14104,206.53,968.42,240.42,1189.5,219.81,974.44,306.22,1106,343.72,939.69,298.31,1107.3,413.25,966.9,394.72,855.25,353.19,914.39,200.86,1156.9,280.96,1241.8,180.88,1344.7
14404,199.41,806.57,247.19,1035.7,203.94,851.24,302.17,948.02,339.4,831.4,333.62,1038.6,411.68,819.44,388.06,720.16,357.13,795.82,207.4,1056.4,279.74,1110.2,180.76,1203
14704,160.26,555.58,200.28,732.68,184.41,675.25,255.82,700.62,286.3,616.8,276.56,739.03,342.45,608.54,325.85,564.73,311.88,657.25,178.73,753.24,235.98,819.69,151.83,869.67
15004,207.1,916.6,239.84,1194.9,233.45,1145.1,310.9,1143.5,335.33,995.56,335.35,1300.8,393.93,945.31,400.57,941.91,350.33,939.34,203,1208.3,282.38,1407.5,202.97,1583.7
15304,143.01,597.85,143.62,628.47,163.41,711.09,210.03,683.71,226.55,607.01,220.09,793.88,287.14,607.02,232.46,471.09,263.07,658.57,157.54,850.14,218.12,966.91,112.58,830.96
15604,227.28,790.27,240.43,820.42,211.27,767.41,279.38,770.09,325.03,712.65,319.26,914.87,380.05,628.62,407.52,687.51,350.7,691,226.56,1026.4,288.55,1112,193.23,1193.7
15904,191.9,1129.9,206.53,1196.2,173.22,1027.9,242.52,1103,279.22,1007.2,261.05,1242.2,302.57,849.06,338.21,905.46,305.05,915.21,193.02,1447.1,241.05,1533.4,165.92,1581.4
16204,168.23,1028,176.18,1064.6,145.31,856.82,215.22,987.82,242.14,897.52,217.42,1021,268.22,766.14,292.59,765.9,259.48,847.59,159.15,1311.2,201.28,1315,141.07,1329.6
16504,142.22,745.26,139.05,675.44,109.09,537.72,171.98,699.44,201.47,615.37,177.35,695.94,235.68,565.97,233.67,538.85,210.64,615.99,142.65,897.36,165.77,846.66,121.16,897.19
16804,195.81,1280,194.44,1223.9,167.25,1054.5,218.76,1112.3,252.29,962.73,258.38,1291.2,310.87,937,315.6,902.13,259.54,926.31,187.25,1492.4,238.86,1466.5,160.17,1500.7
17104,160.16,1309.7,170.15,1320.7,141.23,1121,175.7,1170.5,200.64,978.04,219.46,1428.2,259.7,978.1,261.4,966.22,219.4,1008.1,155.1,1500.9,202.14,1491.2,145.5,1553.1
17404,147.31,895.72,165.13,910.51,133.37,775.32,162.8,828.07,186.14,684.25,219.91,1064.5,234.18,672.1,258.43,712.65,208.43,703.22,152.12,1137.4,202.19,1046.1,147.93,1158.8
17704,121.82,862.26,147.66,961,109.96,728.64,130.5,767.69,140.19,605.71,200.04,1201.4,216.36,764.59,198.36,643.05,170.67,708.01,138.17,1243.1,183,1082.8,107.68,1047.9
18004,97.312,852.43,108.18,827.11,87.097,678.78,128.18,869.21,131.05,641.47,155.5,1067.9,169.01,694.17,182.45,714.43,162.2,749.56,113.07,1193.7,145.91,1044.3,99.051,1081.7
18304,122.89,1023.2,134.64,1017,91.051,707.93,147.74,997.14,134.97,695.86,177.23,1245.6,189.2,825.83,179.84,727,173.97,840.42,130.81,1425.6,173.79,1163.9,120.94,1230.6
18604,120.81,1267.1,135,1261.9,94.942,854.86,138.12,1125.1,139.62,897,154.06,1393.3,180.62,992.1,182.43,882.43,177.02,991.7,121.21,1600.7,157.89,1289.1,122.16,1510.6
18904,110.64,1414.6,125.65,1464.2,90.037,1006.6,129.04,1279.2,142.36,1030.4,155.17,1619.4,173.29,1192.4,171.59,1065.6,166.91,1127.4,108.21,1712.4,148.12,1379.3,111.96,1707.6
19204,112.82,1305.3,135.54,1404.6,88.736,900.34,132.1,1171.9,135.98,917.46,174.2,1643.2,181.34,1178.3,163.07,972.2,158.93,1039,107.81,1532.1,147.13,1240.1,114.25,1519.1
19504,87.44,1205.4,111.84,1360.3,70.417,818.39,100.67,1078.8,103.48,854,143.67,1629.9,143.98,1169.4,145.43,965.92,134.09,1007.7,83.876,1419.6,123.93,1178.4,82.479,1352
19804,61.713,657.45,88.498,865.27,51.014,413.28,74.16,602.44,68.703,401.5,116.49,1004,110.7,726.25,100.96,589.51,110.51,691.23,63.14,764.17,93.315,645.15,54.364,580.77
20105,80.926,1030.2,105.73,1314.2,70.006,819.17,87.831,969.55,107.34,831.96,137.93,1563.3,137.57,1199.4,144.67,1012.5,127.21,1008.8,89.918,1556,128.07,1279.2,96.632,1549.4
20404,73.326,1387.7,92.89,1576.3,61.312,988.33,80.973,1364.5,92.12,1038.7,114.14,1905.8,100.93,1445.4,113.73,1248.2,111.36,1301.8,76.644,1814.5,104.2,1526,79.996,1806.6
20705,90.817,1063.7,104.98,1157,77.541,786.17,92.369,1013.7,112.51,810.39,120.25,1255.2,121.65,1000.9,129.67,855.2,124.48,942.83,84.722,1313.1,125.67,1097.4,85.939,1333.9
21004,68.556,948.71,70.691,999.4,56.473,750.75,65.889,963.28,66.926,603.14,86.503,1169.9,86.987,1012.9,90.491,798.21,90.981,822.07,68.079,1171.3,80.141,929.06,74.367,1343.2
21304,74.042,844.2,86.89,959.04,58.687,620.3,71.066,797.54,84.352,614.03,85.549,930.24,94.605,883.52,98.283,713.4,104.66,786.15,72.587,982.57,91.856,847.72,78.823,1039.3
21604,58.774,743.8,67.423,900.28,41.181,419.1,54.158,743.07,48.926,409.67,62.61,804.83,74.052,802.07,69.483,532.87,95.948,691.79,51.105,849.48,66.891,686.64,53.968,922.64
21904,69.419,929.16,71.52,1107.6,55.599,761.36,65.153,925.48,83.829,737.96,80.923,1217.4,88.172,996.96,90.874,737.08,120.52,825.82,59.826,1186.7,80.119,1039.6,67.075,1181.1
22204,79.382,564.2,74.618,770.99,54.352,445.86,64.277,574.15,93.609,536.24,79.122,781.01,87.368,676.25,96.623,481.46,140.24,631.48,58.233,704.09,77.24,574.73,76.557,784.45
22505,176.35,978.08,113.54,1064.9,98.686,772.25,118.96,946.25,160.45,805.39,138.04,1182.5,147.15,941.42,196.84,686.91,223.27,785.45,115.4,1244.6,136,972,156.41,1382
22804,180.79,886.05,103.68,1021,90.894,722.71,108.49,867.53,139.4,707.53,127.72,1109.6,140.13,954.87,227.69,732.94,254.65,862.54,122.42,1216.5,142.17,1016.2,195.05,1399.2
23105,281.63,684.04,149.62,804.12,146.76,596.22,168.68,680.01,243.51,641.73,183.33,822.05,201.41,700.33,324.24,509.9,326.46,636.74,182.88,899.35,182.76,682.86,279.73,979.7
23404,370.37,806.66,190.7,994.3,180.63,686.83,216.93,797.39,301.69,801.89,220.51,943.32,254,902.71,391.69,541.56,387.38,698.7,230.5,1046.8,220.45,808.22,363.93,1175
23704,287.61,539.34,167.07,698.48,120.7,387.37,161.82,487.42,217.88,495.12,204.2,660.88,210.56,625.37,272.61,301.1,344.85,514.58,174.33,642.7,172.69,509.94,281.28,719.44
24004,442.88,778.51,191.38,873.9,198.27,658.57,271.4,859.71,307.87,674.74,302.63,1022.3,274.38,853.12,463.78,475.03,461.25,664.92,218.64,851.28,234.39,719.53,433.9,1049.7
24304,436.71,563.8,191.74,630.26,194.5,476.28,267.89,616.12,257.47,417.79,317.9,765.83,283.5,639.77,410.08,309.92,462,538.57,211.71,609.83,208.91,479.77,393.65,707.5
24605,477.14,509.78,227.72,630.25,241.64,504.68,310.55,580.77,337.66,443.77,361.77,736.67,311.06,592.97,579.04,369.62,488.6,510.14,334.96,757.21,281.31,536.52,484.24,656.22
24904,332.03,504.61,196.07,740.24,156.13,467.67,231.92,611.94,230.98,419.65,283.12,824.26,225.9,645.36,436.78,377.27,394.6,532.54,243.48,818.4,207.07,572.75,274.16,527.28
25204,101.39,206.73,93.158,406.92,104.66,352.32,126,372.09,128.94,268.8,120.6,398.55,97.03,334.75,131.43,147.37,199.83,298.9,96.529,389.35,74.081,269.26,87.116,236.64
25504,252.21,410.6,151.79,604.36,180.31,559.04,240.95,652.15,253.84,487.25,153.3,485.73,122.28,381.08,221.64,241.65,238.49,360.43,262.75,896.75,150.43,456.45,186.73,418.11
25804,76.768,127.99,43.351,137.26,55.729,158.53,72.703,176.82,71.212,133.96,53.055,141.1,35.311,106.42,55.662,71.401,106.15,140.55,74.144,230.39,47.679,130.09,63.256,142.4
26104,154.47,337.28,58.195,285.13,108.13,427.27,132.31,480.79,148.19,393.43,117.61,463.9,58.89,243.89,157.24,244.07,183.54,333.62,110.25,515.68,72.206,265.67,99.04,266.68
26404,149.76,264.76,52.703,210.76,97.927,313.14,108.78,332.91,127.13,289.31,116.5,363.13,87.245,273.17,152.01,190.25,180.12,258.54,90.837,341.11,60.317,192.95,93.262,226.81
26704,66.157,129.61,39.24,130.14,44.127,124.25,55.574,154.9,59.866,130.36,56.846,165.25,36.81,112.83,71.448,96.403,72.23,104.36,46.775,162.28,48.204,138.93,64.654,152.53
27004,44.477,118.4,31.088,133.56,30.835,120.05,35.153,133.88,37.804,118.43,34.024,149.5,22.353,104.09,36.667,94.991,47.805,94.242,40.644,143.85,35.698,122.97,48.7,133.76
27304,96.361,272.58,78.246,441.31,56.254,241.73,87.633,397.14,93.893,357.09,126.46,664.94,48.63,227.05,176.81,366.05,109.16,260.05,123.93,654.43,63.656,260.16,127.52,368.39
27604,65.22,165.2,57.756,273.07,55.529,199.16,77.747,287.66,76.365,230.66,89.312,394.7,59.067,242.58,120.12,202.93,105.23,201.26,79.491,409.1,48.979,193.79,96.159,274.87
27904,62.603,187.96,59.884,324.34,63.808,249.49,75.652,307.88,86.534,294.67,81.256,427.6,65.056,312.54,109.9,209.17,91.671,208.31,69.824,399.28,45.774,218.33,105.61,332.68
28204,58.53,159.04,46.588,198.07,43.14,155,49.173,179.92,54.642,183.7,48.852,224.92,41.115,178.66,57.046,122.05,62.13,129.73,42.725,218.91,38.544,159.97,66.058,212.12
28504,89.174,313.29,65.074,513.08,67.572,341.55,63.698,344.01,100.68,461.03,64.501,459.97,65.18,432.04,56.179,146.11,79.91,229.17,51.961,340.06,72.503,459.35,97.498,391.02
28804,74.738,257.23,63.924,458.77,51.427,249.71,47.854,227.23,94.008,416.09,63.884,401.55,55.624,354.56,49.093,137.2,77.818,204.92,51.884,348.18,58.343,345.23,76.901,277.14
29104,82.448,215.27,62.011,426.49,51.837,216.4,50.253,218.27,97.809,401.13,83.18,473.01,57.763,302.44,57.212,127.5,81.23,199.85,59.894,411.92,53.488,283.08,52.018,195.02
29404,44.135,171.93,40.435,350.82,40.89,200.85,42.848,236.85,42.555,201.18,59.014,408.05,28.207,223.86,40.813,117.52,59.519,185.85,47.916,371.44,33.432,185.77,44.146,179.99
29704,52.232,239.3,37,307.04,55.922,353.5,61.902,408.43,54.224,327.99,67.489,586.89,55.651,438.55,98.192,354.43,69.885,282.1,64.206,599.86,65.863,525.25,55.986,254.58
30004,56.397,321.93,27.658,284.35,41.769,343.26,50.111,405.24,55.088,425.62,37.328,420.84,39.294,408.92,66.122,292.05,59.186,288.65,47.26,615.35,34.521,290.49,47.752,280.92
30304,42.439,146.35,28.782,151.95,35.292,152.73,36.599,176.65,40.224,181.5,31.352,171.52,25.12,167.89,37.399,115.87,52.607,148.95,38.095,282.92,29.619,159.11,41.441,157.62
30605,35.521,169.45,25.616,182.22,29.845,168.16,35.26,205.16,32.693,210.98,25.701,194.29,22.115,190.96,24.868,125.55,46.823,150.52,32.33,315.55,30.74,190.08,38.751,191.14
30904,26.268,122.3,23.677,136.59,23.861,115.61,22.778,139.76,22.045,145.54,19.569,156.35,12.01,129.55,13.767,83.362,40.331,109.6,31.323,225.23,26.12,138.59,33.389,144.27
31204,27.418,106.36,27.025,136.38,28.134,119.62,25.323,120.82,26.104,137.36,21.806,160.38,15.19,100.59,23.41,100.22,40.453,112.01,28.787,221.44,27.582,151.99,32.83,144.07
31504,161.13,1017.2,101.46,1352.4,98.627,1074.8,136.78,1215.2,185,1474.7,141.54,1659.3,112.81,1170.7,204.02,915.32,159.14,1040.9,137.7,1976.4,121.61,1344.8,203.89,1163.7
31804,147.6,729.22,94.911,1015.3,88.947,795.2,117.69,887.61,157.15,1043.9,121.21,1158.6,105.89,851.03,168.3,672.81,144.46,830.66,118.52,1367.6,99.285,929.02,177.74,831.09
32104,153.99,808.76,100.04,1053.5,96.234,855.9,131.1,941.86,181.58,1129,140.49,1211.4,115.77,895.33,181.92,711.29,146.75,854.62,122.59,1468.5,117.72,1006.5,194.32,897.13
32404,137.94,860.21,95.017,1128.2,105.15,913.14,118.81,1031.7,175.37,1258.4,125.24,1325,104.3,964.11,161.31,749.07,143.87,885.1,111.08,1575.8,113.34,1103.6,187.24,951.05
32704,171.69,666.21,116.08,872.79,129.79,674.97,141.84,809.54,213.03,987.27,141.44,1055.4,124,737.37,173.94,571.42,175.79,709.63,115.61,1203.6,138.87,833.53,196.81,759.98
33004,187.99,871.27,123.15,1098.8,154.34,881.18,151.65,1044,225.07,1233.4,147.39,1333.3,128.57,937.31,163.12,665.08,193.55,809.83,125.74,1495.5,162.47,1059.8,216.02,960.18
33304,178.49,631.28,122.11,788.67,162.08,678.75,159.14,833.43,199.54,936.33,155.07,1031.1,130.38,731.71,183.49,592.69,213.4,706.69,129.26,1202.8,192.53,900.18,229.6,744.05
33604,268.97,803.83,189.67,1107.2,234.24,816.85,227.14,1015.2,256.81,1100.5,214.78,1219.9,182.96,914.53,231.34,705.09,278.83,774.85,162.23,1468,262.78,1024.4,280.73,899.4
33904,329.12,643.74,269.65,971.22,323.49,655.83,307.16,861.1,321.82,932.67,287.77,1011.7,244.81,700.16,281.16,532.28,335.68,639.05,201.61,1126,354.98,779.85,359.26,746.24
34204,419.54,584.16,306.37,826.47,390.45,579.58,377.5,759.22,353.26,767.31,326.32,810.27,296.79,614.79,361.94,501.3,401.72,608.1,246.48,956.4,453.2,692.3,437.76,636.78
34504,425.62,677.56,314.3,1071,374.68,666.57,377.77,947.61,353.19,918.94,345.74,1034.2,268.32,709.98,337.12,529.99,394.51,666.97,245.44,1136.3,357.69,705.17,459.39,785.67
34804,582.18,583.67,420.58,936.1,518.88,596.35,523.81,861.96,457.65,815.82,449.66,876.93,383.24,657.28,570.06,517.71,515.62,608.93,342.17,1022,558.99,655.55,599.55,684.58
35104,548.73,710.49,381.03,1188.8,507.92,744.57,476.21,1069.6,424.41,968.95,426.57,1082.3,359.27,835.52,574.31,700.1,501.72,768.72,322.34,1276.4,486.57,758.65,616.11,815.02
35404,529.03,594.93,399.18,1126,526.73,677.9,482.35,982.72,431.94,870.77,429.29,956.82,346.11,728.89,566.07,600.82,480.46,682.69,345.06,1185,484.8,622.48,609.86,718.32
35704,450.11,521.63,311.46,944.58,438.58,588.83,409.81,860.88,336.09,689.95,351.54,760.49,334.14,672.08,502.46,478.14,448.42,600.12,267.46,1057.3,444.36,600.44,474.23,667.75
36004,722.14,607.49,479.64,1175.1,654.58,704.12,559.46,977.06,474.51,801.06,489.44,900.69,444.57,835.05,684.97,553.17,611.21,715.07,436.37,1244.3,683.67,671.91,781.66,782.99
36304,760.44,573.35,493.34,1094,678.08,665.91,563.05,904.06,514.82,780.84,469.9,794.65,466.94,815.72,781.01,534.98,611.36,680.47,439.18,1142.2,756.08,643.86,785.28,719.13
36604,691.24,654.79,459.56,1377.4,641.48,821.05,501.4,1010,469.65,919.57,449.4,998.44,435.68,992.39,695.05,633.23,588.69,861.97,407.74,1295.5,695.45,735.85,759.75,817.95
36904,545.72,605.34,381.96,1301.1,542.23,778.49,473.5,1072.6,433.29,884.3,409.83,960.59,371.59,905.97,648.84,606.51,502.83,782.66,322.67,1223.8,553.37,686.95,636.85,797.6
37204,660.03,518.96,459.99,1150.7,617.42,683.02,552.85,949.06,490.83,824.06,463.84,846.55,415.22,806.74,790.81,566.97,540.13,713.94,371.9,1007.5,717.89,611.94,720.44,679.86
37505,551.04,439.02,376.16,986.83,505.23,577.35,462.65,794.24,429.25,724.57,399.23,717.49,340.83,681.08,703.4,513.94,489.08,666.94,311.28,819.3,636.12,549.08,642.78,585.39
37805,437.99,378.71,296.37,897.55,311.75,414.86,277.15,570.57,321.46,628.21,291.75,614.36,215.45,503.41,422.81,364.39,383.73,606.99,249.45,734.11,412.76,424.45,272.91,326.23
38104,552.84,555.44,360.29,1206.4,520.55,721.71,498.86,1082.7,423.92,945.48,377.28,915.24,342.37,879.49,703.2,652.05,424.33,762.44,305.94,1033,654.69,748.5,670.35,837.39
38404,498.4,354.1,336.34,823.68,468.5,495.49,415.75,698.49,377.31,625.29,340.17,632.87,263.56,552.44,589.75,470.41,419.64,620.23,301.03,705.68,498.88,443.58,569.15,526.83
38704,406.35,560.11,292.29,1404.5,408.33,794.47,361.67,1141.5,331.6,1045.6,312.73,1030.1,201.47,740.2,446.04,601.43,339.49,821.77,258.37,1153.9,406.56,730.76,528.02,957.62
39004,467.29,555.12,309.17,1312.9,426.9,755.16,383.92,1099.2,340.5,995.2,324.98,1020.7,250.24,862.33,531.65,684.96,361.38,820.43,274.22,1093.6,499.23,793.44,523.15,907.39
39305,377.75,437.7,265.88,1055.4,359.49,619.21,323.69,888.03,304.26,846.14,274.47,844.34,201.67,636.79,401.6,525.37,322.68,696.29,257.39,895.67,358.52,598.16,420,731.64
39604,414.23,541.94,263.56,1228.3,394.34,737.69,326.28,1033.6,317.01,1054.1,286.67,1054.9,244.25,887.17,466.7,695.84,307.87,776.77,276.52,1117.7,470.19,851.47,441.45,872.87
39904,323.55,480.31,259.7,1180.4,353.1,720.66,300.07,1035.7,265.22,967.99,258.51,1080.3,189.52,732.55,375.99,617.92,281.66,764.29,235.16,1039.5,350.07,738.4,395.29,957.38
40204,363.88,497.99,225.5,965.79,311.49,606.58,278.63,886.46,276.96,943.06,265.56,1034.5,220.74,807.17,447.4,723.75,285.07,707.64,248.29,1017.1,426.01,813.81,381.47,871.77
40505,320.97,594.01,248.14,1385.6,329.79,773.35,274.76,1135.1,233.29,1049.8,244.18,1259.1,178.52,871.06,310.92,648.08,261.56,801.32,211.41,1149.4,302.82,798.74,347.39,1072.6
