1,0,0
0,44,302
0.02,44,602
0,44,902
0.08,44,1203
0.02,44,1503
0.09,44,1802
0.05,44,2102
0.05,43,2402
0.09,43,2703
0.09,42,3003
0.14,41,3302
0.06,38,3602
0.13,36,3903
0.11,36,4203
0.15,32,4502
0.14,30,4803
0.15,26,5104
0.18,23,5403
0.17,15,5702
0.2,18,6003
0.2,12,6303
0.2,14,6603
0.26,23,6903
0.27,25,7202
0.26,19,7502
0.29,24,7802
0.27,17,8103
0.3,21,8402
0.29,17,8702
0.32,28,9002
0.34,34,9302
0.36,38,9603
0.32,24,9902
0.36,33,10203
0.36,35,10502
0.35,24,10802
0.35,24,11102
0.35,26,11403
0.39,36,11702
0.39,36,12003
0.38,27,12304
0.38,29,12603
0.39,35,12902
0.41,33,13202
0.41,34,13502
0.44,42,13803
0.44,43,14102
0.44,38,14402
0.47,45,14703
0.47,43,15003
0.44,31,15303
0.42,12,15602
0.4,9,15903
0.39,13,16203
0.42,7,16502
0.4,11,16803
0.39,7,17102
0.43,10,17404
0.41,8,17702
0.42,4,18002
0.41,9,18302
0.41,2,18602
0.43,4,18903
0.41,0,19202
0.4,3,19503
0.42,5,19803
0.41,0,20102
0.42,4,20404
0.4,11,20702
0.39,3,21002
0.41,13,21303
0.37,9,21602
0.37,16,21902
0.4,17,22202
0.36,20,22502
0.35,21,22803
0.37,23,23102
0.35,23,23403
0.34,25,23703
0.31,28,24003
0.29,27,24303
0.3,26,24602
0.29,27,24903
0.29,27,25203
0.28,27,25503
0.24,23,25802
0.27,22,26103
0.27,23,26403
0.25,18,26703
0.25,18,27004
0.25,22,27303
0.27,16,27603
0.28,12,27902
0.24,13,28203
0.24,8,28503
0.25,3,28803
0.28,2,29103
0.27,2,29403
0.26,8,29703
0.26,0,30002
0.28,0,30303
0.27,3,30602
0.26,7,30903
0.27,1,31203
0.27,1,31503
0.27,2,31803
0.27,4,32102
0.26,11,32403
0.28,15,32703
0.29,16,33003
0.28,18,33303
0.28,18,33603
0.28,22,33902
0.27,19,34202
0.24,18,34502
0.27,21,34803
0.25,23,35102
0.26,27,35403
0.27,25,35703
0.26,25,36002
0.27,22,36303
0.27,19,36602
0.26,17,36903
0.25,15,37203
0.26,8,37502
0.26,10,37802
0.28,6,38103
0.27,0,38403
0.25,0,38702
0.26,0,39003
0.28,0,39303
0.26,0,39603
0.28,0,39902
0.29,0,40202
0.28,0,40503
0.3,0,40802
0.3,0,41103
0.31,0,41403
0.33,0,41702
0.32,0,42002
0.33,0,42303
0.34,0,42603
0.35,0,42903
0.36,0,43203
0.36,5,43503
0.38,9,43803
0.38,4,44102
0.37,9,44403
0.37,7,44702
0.36,10,45002
0.41,24,45302
0.39,18,45603
0.39,21,45903
0.37,14,46203
0.34,11,46503
0.34,16,46803
0.34,16,47102
0.32,18,47402
0.34,18,47702
0.33,18,48003
0.35,20,48302
0.33,19,48602
0.31,21,48903
0.3,19,49202
0.32,15,49502
0.33,16,49803
0.31,9,50102
0.3,7,50403
0.3,7,50702
0.31,0,51002
0.31,0,51302
0.31,0,51602
0.33,0,51902
0.32,0,52202
0.34,0,52503
0.34,0,52803
0.33,0,53103
0.35,0,53402
0.35,0,53702
0.34,0,54002
0.35,0,54302
0.36,0,54602
0.37,0,54902
0.36,0,55202
0.37,0,55503
0.36,0,55803
0.37,0,56103
0.4,8,56402
0.37,0,56703
0.37,0,57003
0.38,10,57303
0.35,6,57602
