0.14,49,300
0.14,49,600
0.15,49,900
0.15,47,1200
0.15,46,1500
0.15,45,1800
0.15,43,2100
0.16,42,2400
0.16,41,2700
0.17,40,3000
0.18,39,3300
0.19,38,3600
0.2,36,3900
0.2,35,4200
0.21,33,4500
0.21,31,4800
0.22,28,5100
0.22,27,5400
0.22,25,5700
0.23,24,6000
0.24,24,6300
0.24,24,6600
0.25,24,6900
0.25,25,7200
0.25,25,7500
0.26,24,7800
0.26,23,8100
0.27,22,8400
0.27,21,8700
0.27,20,9000
0.28,20,9300
0.28,20,9600
0.29,21,9900
0.29,22,10200
0.29,23,10500
0.29,22,10800
0.3,21,11100
0.3,21,11400
0.3,20,11700
0.3,19,12000
0.31,20,12300
0.31,21,12600
0.31,22,12900
0.31,23,13200
0.31,24,13500
0.31,25,13800
0.32,26,14100
0.32,26,14400
0.32,26,14700
0.31,26,15000
0.32,26,15300
0.32,27,15600
0.32,26,15900
0.33,26,16200
0.33,26,16500
0.33,26,16800
0.34,26,17100
0.34,28,17400
0.34,29,17700
0.35,29,18000
0.35,29,18300
0.34,29,18600
0.34,29,18900
0.34,28,19200
0.34,26,19500
0.34,26,19800
0.34,26,20100
0.34,24,20400
0.35,23,20700
0.35,22,21000
0.35,22,21300
0.35,22,21600
0.35,22,21900
0.35,23,22200
0.35,24,22500
0.36,25,22800
0.36,25,23100
0.36,25,23400
0.36,25,23700
0.36,25,24000
0.36,25,24300
0.37,25,24600
0.37,26,24900
0.38,26,25200
0.38,26,25500
0.38,26,25800
0.39,25,26100
0.39,24,26400
0.39,24,26700
0.4,23,27000
0.4,24,27300
0.4,24,27600
0.4,23,27900
0.4,22,28200
0.41,22,28500
0.4,23,28800
0.4,24,29100
0.4,24,29400
0.41,24,29700
0.41,25,30000
0.41,25,30300
0.41,26,30600
0.4,27,30900
0.4,28,31200
0.4,28,31500
0.4,29,31800
0.4,30,32100
0.39,31,32400
0.39,32,32700
0.39,32,33000
0.38,32,33300
0.38,32,33600
0.38,32,33900
0.38,32,34200
0.38,30,34500
0.38,29,34800
0.38,28,35100
0.38,28,35400
0.38,29,35700
0.38,29,36000
0.38,28,36300
0.38,28,36600
0.39,28,36900
0.39,28,37200
0.39,28,37500
0.4,27,37800
0.4,27,38100
0.4,27,38400
0.39,27,38700
0.39,27,39000
0.38,27,39300
0.39,28,39600
0.39,29,39900
0.39,29,40200
0.39,31,40500
0.4,31,40800
0.4,31,41100
0.4,30,41400
0.4,27,41700
0.41,26,42000
0.41,24,42300
0.41,23,42600
0.41,24,42900
0.41,24,43200
0.41,24,43500
0.41,24,43800
0.41,24,44100
0.42,24,44400
0.42,23,44700
0.42,24,45000
0.43,25,45300
0.43,26,45600
0.44,26,45900
0.43,26,46200
0.43,26,46500
0.43,26,46800
0.43,26,47100
0.42,28,47400
0.42,28,47700
0.42,29,48000
0.42,30,48300
0.41,30,48600
0.41,30,48900
0.41,30,49200
0.41,31,49500
0.41,31,49800
0.41,30,50100
0.41,30,50400
0.41,30,50700
0.41,29,51000
0.4,28,51300
0.4,27,51600
0.41,27,51900
0.41,27,52200
0.41,27,52500
0.4,27,52800
0.4,27,53100
0.4,27,53400
0.39,27,53700
0.39,28,54000
0.39,29,54300
0.39,30,54600
0.39,31,54900
0.39,31,55200
0.39,32,55500
0.38,33,55800
0.38,33,56100
0.37,33,56400
0.37,33,56700
0.36,33,57000
0.36,34,57300
0.36,34,57600
0.35,35,57900
0.35,35,58200
0.36,36,58500
0.35,36,58800
0.35,37,59100
0.35,37,59400
0.35,35,59700
0.35,34,60000
0.35,34,60300
0.35,34,60600
0.36,34,60900
0.36,33,61200
0.35,32,61500
0.36,31,61800
0.36,29,62100
0.36,28,62400
0.36,28,62700
0.36,27,63000
0.36,26,63300
0.36,25,63600
0.36,24,63900
0.36,25,64200
0.37,25,64500
0.37,24,64800
0.37,23,65100
0.38,22,65400
0.38,23,65700
0.38,24,66000
0.38,24,66300
0.39,25,66600
0.39,25,66900
0.39,25,67200
0.4,25,67500
0.4,24,67800
0.41,25,68100
0.41,25,68400
0.41,25,68700
0.41,25,69000
0.41,25,69300
0.41,25,69600
0.41,25,69900
0.41,25,70200
0.41,26,70500
0.41,28,70800
0.41,28,71100
0.41,28,71400
0.41,30,71700
0.42,30,72000
0.42,31,72300
0.42,31,72600
0.42,31,72900
0.42,30,73200
0.42,29,73500
0.42,29,73800
0.42,29,74100
0.42,28,74400
0.41,28,74700
0.41,28,75000
0.41,28,75300
0.41,28,75600
0.4,28,75900
0.41,27,76200
0.41,27,76500
0.42,28,76800
0.42,29,77100
0.42,29,77400
0.42,29,77700
0.42,30,78000
0.42,29,78300
0.42,28,78600
0.42,28,78900
0.42,29,79200
0.42,29,79500
0.42,30,79800
0.42,30,80100
0.42,31,80400
0.41,32,80700
0.41,32,81000
0.41,33,81300
0.4,33,81600
0.4,32,81900
0.4,32,82200
0.4,32,82500
0.4,32,82800
0.4,32,83100
0.4,31,83400
0.4,31,83700
0.39,31,84000
0.39,30,84300
0.39,29,84600
0.39,29,84900
0.39,29,85200
0.39,30,85500
0.39,31,85800
0.38,31,86100
0.38,32,86400
