6692,789.11,244.67,1962.2,250.47,1029.5,444.92,1944.9,154.48,2002.2,263.35,2242.6,193.13,3961.6,333.89,2530.6,217.92,2688.6,259.52
6932,1579.8,260,3673.1,274.92,1869.3,442.9,3555.1,167.23,3658.8,284.59,3607.1,203.73,6073,342.68,5398.9,266.97,4463.4,277.09
7172,780.85,160.63,1746.2,172.41,866.17,269.72,1333.3,98.152,1971.3,186.27,1753.6,131.83,3298.7,231.4,2552.1,171.12,2371.9,193.23
7411,888.49,172.92,2071.5,206.12,1067.6,305.56,1804.6,122.28,2576.1,227.29,2190,159.13,3863.1,259.3,3340.4,211.03,2912.6,223.16
7651,285.01,169.3,765.99,218.84,363.53,289.39,448.33,112.6,767.89,209.85,621.9,143.91,820.73,187.22,1224,206.09,995.92,213.69
7892,441.11,101.85,1183.5,131.17,638.22,183.82,802.25,73.828,1426.9,142.59,1171.8,100.28,1306.9,132.15,2178.8,150.69,1474.2,142.64
8132,1177.2,198.44,1849.6,196.91,1356.2,329.72,2337.1,139.99,2821.9,238.9,2924.6,181.96,3545.9,245.1,4370.7,249.89,2663.9,218.24
8372,496.06,81.335,1064.8,102.78,742.31,155.88,956.74,67.427,1577.1,121.9,1418.7,93.866,1578.4,121.8,2831.1,150.55,1344.7,121.99
8612,305.72,53.537,902.36,77.088,591.82,101.49,754.58,55.706,1351.4,98.408,909.61,75.438,971.18,92.206,2119.3,122.56,896.58,97.424
8852,739.38,121.04,772.02,101.35,571.65,142.75,784.2,79.242,1652,152.8,1032.8,102.06,1070.4,122.99,2405.3,169.29,949.56,129.01
9091,956.92,132.41,1154.8,115.85,882.23,174.91,1437.6,88.661,2023.2,154.06,1915.1,120.3,2330.5,158.15,3354.6,177.68,1610.9,136.34
9331,1605.9,148.23,1781.4,126.19,1302.9,173.16,2050,97.65,2558.6,148.53,2694.2,129.57,3157.8,165.99,5048.8,201.66,2323.9,147.99
9572,1077.9,149.66,1065.9,124.32,712.71,161.73,1032.7,96.474,1650.8,148.31,1722.4,127.27,2042.4,169.51,3536.2,203.12,1379,142.48
9812,539.5,79.444,919.51,92.074,394.48,91.37,655.75,59.21,869.73,84.8,481.76,64.966,930.73,95.507,1975.1,130.6,671.52,88.836
10051,2313,178.19,2725.5,168.13,2361.5,242.67,3566.2,134.94,4398.7,203.77,3676,153.6,4983.9,216.83,6452.3,241.72,4229.7,195.15
10292,2340.3,230.57,2341.1,195.52,2346.8,311.81,3337.6,166.43,4585.9,265.1,4360.6,208.72,4560.9,264.19,6704.6,304.97,4241.1,247.94
10532,591.44,87.889,1342.6,117.85,1054.3,160.27,1176.3,86.916,1899,136.82,1944.3,116.76,1338.6,119.58,4266.8,195.33,1278.1,119.01
10771,2970.4,208.69,4654.8,227.72,3257.1,285.42,4350.8,163.1,6001,242.77,5804.1,206.28,7811.1,302.12,7831.4,279.25,7325.8,275.84
11011,2209.9,154.04,3478.7,172.07,2415.1,210.11,3282.1,127.43,4547.1,182.17,4576.4,161.51,6328.5,233.69,7007.9,220.08,5969.9,214.57
11251,1924,150.27,2992.5,176.26,2124.9,206.68,2842.2,129.74,3704,175.59,4196.5,162.7,5540.3,233.87,6401.6,222.28,5287.4,212.11
11491,3360.8,195.12,5074.2,220.58,3565.2,259.09,4814.2,169.88,6472.2,228.49,6412.3,203.36,7877.7,284.76,8192.3,276.36,7533.8,261.7
11732,3663.8,138.41,5480.2,158.89,3797.1,180.03,5225.6,125.91,6721,166,6840.3,156,8196.9,216.2,8521.1,206.14,7924.4,200.55
11972,2568.5,167.09,3954.8,194.42,2752.6,216.29,3733.4,151.62,5036.3,200.07,5310.1,184.37,6721.8,249.6,7458.4,238.12,6441,236.24
12212,1080.1,198.72,1848.1,247.69,1223.4,260.88,1573.3,185.97,2209.3,241.6,2412.3,219.18,3421.8,300.62,3975.8,271.67,3100,276.43
12452,1570.7,123.83,2555.4,145.99,1845.8,164.05,2212.4,111.64,2954.8,143.61,3313.3,136.22,4388.3,195.79,4144.9,163.5,4078.1,180.64
12691,2592.4,168.96,3916.7,201.6,2917.1,218.21,3759.3,160.15,5114.3,208.79,5228.2,189.59,6287.6,244.84,6804,239.05,6163.3,241.17
12931,3686.5,110.98,5712.6,132.98,4184.2,144.76,5574.3,111.08,6923,137.85,7106.3,130.19,8001.8,179.5,8494.2,173.2,7772.6,172.17
13172,3085.2,125.78,4676.8,145.74,3607.4,162.83,4595.3,121.38,5855.9,151.64,6128.2,146.7,6885.7,189.19,7371.8,183.61,6825.2,190.66
13411,2051.5,160.07,3724.8,207.32,2825.6,215.27,3714.3,174.81,4749.8,212.37,5109.1,193.96,6008.8,255.89,6665.2,241.29,5740.8,250.94
13651,1489.7,111.65,2308,129.91,2082.3,157.33,2643.1,127.63,3318,153.36,3905.7,150.66,4342.6,203.07,5006.7,178.8,4306.6,194.97
13892,2916.2,141.96,5362.3,175.79,3522.5,170.24,4815.8,149.38,5666.3,174.62,6169.4,170.45,6842.2,224.16,4701.4,161.63,6519.6,214.46
14131,2765.4,170.87,4654.4,209.75,3035.7,199.79,4201,175.77,5172.7,211.41,5671.2,198.06,6671.6,264.35,6462.5,219.55,6271.3,253.28
14371,2105.1,132.66,3568.3,159.11,2287.9,153.73,3225.2,135.64,3841.2,163.02,4509.9,161.27,5388.4,210.56,6061.9,190.12,5034,201.35
14611,3427.8,153.07,6210,189.61,3797.8,171.88,5307.5,156.65,5719.3,176.14,6940.5,187.87,7455,232.76,7424.7,209.42,7028.1,219
14852,2840.5,176.18,5020.2,212.41,3044.6,199.87,4029.5,169.73,4979.5,197.38,6166.6,213.56,6451.9,254.65,6529.5,224.83,6202.2,240.44
15092,1644.5,113.4,3155.2,138.68,1785.9,127.02,2315.7,107.69,2768.1,127.59,4073.5,153.15,4237.8,182.79,3803.5,147.37,3956.5,170.74
15331,3452.5,172.53,6065.6,206.43,3684.4,189.49,5268.2,171.32,5816.2,205.83,7032.1,208.24,7192.8,254.68,6955,220.92,6933,237.67
15572,1594,93.744,3237.3,124.17,1762.3,111.97,2569.4,100.81,2630.4,110.32,3943.3,133.67,4036.2,162.05,3468.4,130.3,3830.4,149.19
15811,1665.4,99.741,2753.7,110.2,1751.8,113.34,2657,108.18,2686.6,116.53,4009.2,138.04,4247.8,174.76,3289.4,135.55,4045.4,156.84
16051,4058.5,170.52,6545.8,189.88,4072.7,178.87,5920,172.57,6289.1,197.56,7635.9,217.31,7712,250.01,7368.1,219.07,7530.1,235.35
16292,2528.5,117.1,3863,121.75,2502.2,124.59,3736,120.72,4078.3,135.12,5442,158.57,5702,181.93,5780.5,161.79,5557.2,169.45
16531,3321.6,149.6,4957.2,154.05,3155.6,154.82,4889.9,154.59,5314.3,180.03,6728.5,190.09,6984.1,228.42,6803.3,200.37,6783,211.12
16772,1241.6,154.49,1938.2,159.08,1245.7,162.93,1828.8,158.31,1821.9,172.89,2867.8,203.35,3242.3,244.03,2813.3,192.94,3006.8,221.04
17012,1908.9,99.707,3472.5,113.06,1984.5,113.48,2787.2,103.93,2630.3,106.94,4320.6,138.3,4411,163.27,3353.2,129.43,4019.8,150.81
17251,2190.4,126.71,3894.7,150.25,2266,146.19,3582.3,148.04,2997.6,137.82,5156.3,176.74,4775,203.62,4079.5,168.37,4577.6,186.42
17491,1911.2,84.171,2967.5,88.316,1915.9,99.326,3077.3,98.531,2576.9,94.297,4677,125.91,4277.5,143.75,3301,118.15,3850.8,132.6
17731,4134.1,132.61,6880.5,147.08,3841,139.75,6187.7,145.88,5649.2,151.89,7863.5,184.98,7311.6,205.03,6708.2,179.09,6921.1,185.28
17971,3297.5,173.51,5425.2,189.87,2943,172.2,4915.4,185.97,4489.2,185.8,6883.7,222.92,6446.1,252.53,5874.6,222.2,6053.6,226.17
18211,2269.9,115.65,3796.5,122.08,2023.3,114.54,3353,123.61,2856.2,124.83,4901.3,154.4,4623.3,174.11,4249.1,161.02,4204.4,157.56
18451,4210.2,139.35,6570.6,142.46,3570.1,132.13,6232.8,143.28,4877.2,139.54,7357.8,171.35,6736.3,187.72,6178.8,178.69,6534.5,183.65
18692,3573.3,158.17,5502.5,161.11,3087.4,148.35,5334.2,165.49,4054.1,154.87,6482.7,188.85,5651.5,197.94,5030.2,191.26,5329.5,197.15
18932,1645,97.653,2542.2,98.863,1510.1,100.1,2541.5,107.17,1787.3,97.637,3463.5,125.56,2926.1,135.13,2646.3,129.29,2556.3,130.1
19172,2426.9,100.43,3561.3,97.639,2436.8,109.35,3828.2,110.24,2582.3,105.63,4328.7,131.45,4185.1,148.75,2839.4,132.67,3631.6,142.02
19411,2969.8,92.001,4388.4,94.998,2757.1,94.551,4627.2,99.581,3326.7,97.159,5777.3,117.69,5130.7,136.52,4128.1,123.41,4812,132.95
19652,2435,119.41,3639,127,2302.9,124.63,3831.5,136.57,2672.3,128.36,4779.4,158.81,4815.2,185.86,3363.8,154.22,4361.8,168.59
19891,3429.1,139.81,5252.8,149.14,3341.8,146.46,5179.7,152.45,3470.7,139.7,6444.6,186.23,6145.5,213.02,5391.1,198.77,5590.5,197.15
20132,1440,64.681,2159.8,64.578,1314.2,69.123,2440.8,79.063,1379.7,68.429,3016.8,97.406,3391.4,123.05,2493.1,105.18,2493,102.68
20372,1364.3,78.176,2126.8,85.265,1362.4,82.882,2283.9,96.936,1419.8,83.647,3060.6,117.91,3225.3,146.41,2613.8,121.81,2810.8,127.13
20612,4088.2,134.51,5843,141.39,3779.7,133,6134.7,159.18,3887.7,139.98,6636.4,169.98,6759,205.92,6105.1,192.89,6344.8,192.02
20851,1915.6,74.229,2791.9,79.168,1799.2,79.117,2797.7,83.003,1618.2,68.397,3712,102.84,3954.3,132.8,3435.8,116.38,3674.8,122.08
21091,2038.7,82.522,2764.7,85,1777.1,83.102,2987.5,86.287,1489.5,75.878,3326.2,111.76,3953.3,142.48,2966.8,123.54,3629.3,136.98
21331,1494.2,128.21,2030.8,133.04,1351.5,121.92,1989.3,135.31,1197,113.23,2606.9,153.18,2974.4,193.31,2832.5,174.87,2295.3,158.02
21572,2457.4,92.677,3187.4,94.339,2173.6,90.641,3305.9,98.993,1976.2,84.065,4052.4,112.72,4245,142.22,3863.5,127.36,4140.2,137.73
21812,2641.1,114.24,3298,112.32,2484.1,112.08,3481.4,111.72,2022.7,94.968,4190.9,130.45,4486.5,169.04,4180.5,151.45,4259.5,161.13
22051,3874.9,72.879,4859.1,71.734,3604.3,75.404,4932.1,78.124,2707.4,59.914,5248.4,94.163,5579.6,121.26,4731.1,108.72,5214,112.41
22292,3277.5,95.477,4101.9,96.439,3069.1,92.574,4362,102.01,2602.8,82.01,5036.5,117.06,4836.9,139.89,3106.3,104.41,5126.9,147.78
22531,2021,98.291,2582.7,100.95,1791.2,95.694,2549.4,102.46,1518.8,86.535,3310,125.72,3276.7,142.9,2868,130.77,3334.8,147.27
22772,1820.9,86.367,2263.6,84.439,1711.4,87.847,2415.4,91.43,1393.9,74.996,3083,113.09,2800.6,120.33,3232.8,123.98,3129.3,129.73
23011,4248.5,122.66,5195.2,119.39,3901.4,118.62,4730.3,120.11,3226,105,5934.8,145.46,5384.2,150.51,5367.1,157.62,6141.6,182.16
23251,3365.2,153.85,4078.3,147.38,3005.2,144.76,4569.4,161.13,2768.8,134.06,4953,167.56,4359.7,177.11,4825.4,185.43,5469.8,213.77
23491,1083.6,62.922,1299.1,57.544,974.79,64.7,1565.1,72.648,660.55,53.723,1685.5,83.897,1927.6,99.346,555.57,70.295,2112.6,108.49
23732,3866.5,125.38,4520,113.15,3385.4,113.35,3853,109.65,2781.1,104.35,5350.2,145.65,4766.5,144.99,4332.8,148.95,5885.5,186.99
23971,3015.6,159.99,3450.9,152.53,2696.6,145.85,3923.8,171.2,2354.5,136.33,4478.9,173.81,3422,164.53,5037.8,211.93,5565.3,239.24
24212,2860.8,120.25,3183.7,109.04,2551.6,108.95,3612.7,127.24,2266.9,110.33,4152.4,136.11,3404.4,132.45,4851.5,165.75,5595,187.55
24452,3414.2,154.42,3728.1,131.94,2953,131.14,4122,149.04,2430.3,127.26,4666.9,161.13,3839.3,160.28,5119.7,194.63,6103.9,229.03
24691,2146.9,91.321,2441.3,79.327,1945.8,84.789,2652,92.828,1625,81.064,3144.9,107.76,3235.4,124.58,3230.9,123.03,4612.7,156.39
24932,3083,117.32,3406.9,101.74,2733.4,103.63,3656.3,115.52,2220.9,100.9,4168,126.43,4205.3,146.8,5133.2,162.94,6115.1,188.35
25172,4285.3,70.552,4957.1,63.635,3970.9,69.255,4961.7,72.1,2522.2,58.922,5593.6,87.278,4535.6,91.337,5765.5,111.69,6650,125.3
25412,2226.4,88.414,2484.9,75.102,2067.2,82.599,2534.8,84.371,1817.7,82.333,3084.2,103.59,2648.1,104.17,4009.5,134.24,4805.1,150.57
25651,2566.7,96.67,3013.4,88.061,2420.2,95.06,3098.4,102.1,2068.7,93.866,3464.9,117.76,2786.8,112.55,4471.7,154.47,5054.6,165.58
25891,1766.3,155.48,2000.7,142.77,1605.2,140.55,2159.8,170.12,1411.7,142.73,2282.1,166.73,2116.9,158.07,3586.3,211.91,4297,240.55
26131,4950.1,136.31,4845.7,114.41,4213.5,117.9,5566.2,139.15,3831.9,118.43,5304.5,145.54,5542.3,150.22,6927,183.94,8127.7,210.85
26371,3669.9,143.47,3719.9,117.68,3286.1,128.59,4448.1,157,2498.9,114.82,4450.1,160.59,4546.6,166.08,5496.4,191,6815.9,225.55
26612,3984.6,61.95,4194.4,53.974,3985,69.73,5064,79.033,1690.6,48.733,4798.3,89.005,5360.3,99.295,4960.8,103.5,6158,119.04
26852,4909.9,101.4,5153.6,91.212,4713.5,103.08,5979.5,123.76,3104.1,81.054,5562.4,131.41,5708.3,143.04,6289.5,151.08,7523.1,185.38
27092,4168.6,149.05,4126.6,129.44,4213.5,156.92,5267,174.99,3057.6,125.09,4773.8,178.04,4993,194.13,6723.4,233.38,7270.4,243.77
27331,2771.4,103.74,2948,91.922,3027.5,117.26,3596.2,121.62,2171.5,93.226,3478.2,135.09,3722.5,152.32,5492.2,175.71,6194.6,179.37
27571,2678.2,98.875,3041,95.322,3000.5,116.23,3576.1,117.06,1721.7,82.47,3561.7,144.05,3851.3,161.59,4334.5,170.81,5195.9,178.3
27812,1589,78.605,1915.4,77.427,1868.1,96.246,2153.9,91.178,895.23,64.665,2211.4,117.19,3072.7,154.78,2574.6,133.43,3503.4,151.51
28051,2151.3,98.899,2270,94.495,2499,117.25,2883.9,113.42,1560.2,82.666,2961.5,144.5,3362.5,170.82,3450.1,152.55,4958.8,178.47
28292,3377.2,126.2,3627.1,125.26,3891.5,153.15,4577.9,146.74,2566.3,113.18,4277.5,178.04,4661.3,198.28,5316.9,204.99,6147.2,208.43
28531,620.13,24.69,670.58,20.67,733.85,37.277,1085.7,34,299.12,26.321,985.57,52.765,1166.5,63.88,773.79,56.691,1574.2,65.959
28771,2228.9,102.8,1926.3,85.55,2270.8,108.38,3049.9,120.31,1308.5,80.378,2848.1,144.13,3067.2,166.22,3390,157.78,4407.6,165.02
29011,2606.8,115.03,2294.3,98.771,2704.6,125.25,3539.5,135.04,1514.5,92.667,3454.5,168.87,3432.4,175.9,3209.6,168.03,4277.4,182.22
29251,776.8,42.583,652.26,34.408,816.18,51.774,1131.9,53.166,387.35,40.104,1069,72.626,1161.8,81.643,875.42,75.716,1710.4,89.067
29492,870.63,57.903,749.84,49.202,1009.4,68.826,1260.4,77.592,487.68,51.471,1302.7,94.562,1318.5,104.13,1083.3,90.167,1837.5,106.75
29732,2488.7,106.15,1974.9,92.582,2642,117.59,3295.8,132.76,1329.3,86.172,3128.1,146.39,3757.7,189.07,2438.1,139.36,3782.9,160
29972,2194.8,102.81,1691.2,86.807,2369.6,115.33,2856,130.35,1274.6,83.943,2963,144.7,3202.8,184.27,3684.5,168.23,3834,153.85
30211,3261.6,144.1,2857.9,150.3,3758.3,175.37,4029.3,179.42,2141.1,138.15,4205.5,201.74,4028.6,223.17,5215.1,250.71,4742.6,190.21
30451,2212,129.7,1827.6,135.12,2432.6,150.38,2560.5,155.95,1595.4,135.81,2461.6,154.2,3202.8,214.32,4723.5,252.98,3806.2,180.37
30692,3996.4,183.64,3192.4,190.19,4330.4,208.31,4624.3,229.06,2908.4,193.01,4281.4,211.18,5160.9,283.1,7096.2,334.06,5920,233.48
30931,4091.2,209.02,3175.1,228.76,4282.1,229.29,4607.8,260.08,2914.7,228.67,4564.6,257.22,4901.5,306.43,6256.3,345.78,5768.7,261.49
31172,5989.1,149.6,4562.8,162.41,6032,161.64,6295.6,181.47,3888.3,166.84,6022.8,189.48,6696.6,241.93,7745.7,256.86,7268.3,193.15
31412,4649,182.98,3590.1,218.19,4634.1,192.71,5098.3,230.23,3265.6,217.45,4779.6,222.72,5447.1,287.78,7184.4,339.06,5782.5,222.93
31652,4010.3,257.07,3066.3,312.47,3780.3,244.22,4355.4,315.94,2868.5,309.02,4227.2,290.28,4994.5,385.21,6935.8,481.81,4941.2,289.61
31892,2684.9,173.28,2055.4,222.43,2548,174.73,2929.1,221.67,1941,223.65,3011.6,210.89,3533.3,280.7,4855.2,344.39,3600.7,213.97
32132,3783.9,218.97,2864.4,301.38,3507.4,216.72,4053.5,291.04,2732.9,293.37,3887.1,266.85,4543.8,344.71,6336.9,431.84,4617.7,274.28
32371,3255.6,246,2427.6,357.45,3234.1,265.04,3501.2,331.65,2414.7,342.49,3437.3,297.48,4003,392.03,5347,482.56,4263.8,320.63
32611,1999.1,171.73,1569.1,274.83,2096.8,194.24,2181.2,240.67,1594.9,258.59,2331.5,229.99,2782.4,307.4,3741.8,379.63,2670.8,239.87
32851,3471.6,216.72,2611.8,356.1,3638.9,254.51,3885.3,317.69,2656.2,339.66,3446.2,290.39,4167.2,365.18,5655.2,475.22,4246.9,302.02
33092,2458.5,140.46,1750.7,223.77,2554.2,169.06,2669.8,201.98,1876.4,221.17,2507.2,192.03,2910,249.9,3757.7,304.49,3035.2,210.81
33331,1787.1,201,1293.4,326.8,1877.3,244.93,1905.5,286.59,1337.8,316.32,1931.6,278.23,2265.4,338.66,3034.3,441.21,2331.6,293.36
33571,2231.2,254.85,1588.9,415.78,2246.8,311.03,2368.6,369.88,1604.7,400.22,2310.6,365.9,2533.2,407.72,3486.9,545.02,2580.2,362.11
33812,1902.8,189.55,1372.5,299.65,1899.1,231.5,2006.9,271.6,1381.8,302.81,2022.9,281.08,2267.1,321.9,3079.6,421.24,2368.7,290.42
34051,1662.3,209.35,1162.4,332.45,1597.6,253.19,1697,290.25,1254.2,350.29,1711.1,305.97,2113.6,361.42,2812.6,473.09,2035.3,307.97
34292,2492.2,266.54,1768.4,429,2519.1,327.09,2497.4,367.88,1819.8,450.57,2344,379.36,2802.2,438.92,3967.3,584.43,2998.9,403.44
34532,1481.2,188.9,1052.9,311.05,1563.5,252.91,1549.5,264.58,1156,333.44,1539.9,286.47,1901.8,351.17,2455.6,428.89,1911.3,312.73
34771,1636.9,247.04,1144.4,396.39,1706.8,330.17,1695.9,332.36,1306.5,440.35,1594.8,354.15,2007.3,437.25,2738,552.04,2055.8,403.66
35011,760.08,158.16,557.05,268.44,893.65,246.57,817.45,226.44,611.87,298.71,784.03,233.24,1113.3,320.1,1403.5,378.21,1083.6,287.62
35251,1129.3,230.71,798.34,386.71,1364.9,371.88,1228.6,333.56,940.57,435.97,1096,322.91,1513.8,430.3,1913.9,507.45,1475.5,395.26
35492,1049.8,260.41,862.03,518.06,1307.5,446.11,1155.1,392.6,886.45,533.17,1167.8,425.04,1381.7,505.59,1628.1,533.36,1396.1,478.05
35731,849.06,191.43,662.58,365.57,1043.3,329.77,894.88,273.47,731.03,384.74,938.94,301.83,1129,370.84,1406.6,404.85,1151.9,355.89
35971,1266.9,237.11,968.69,433.21,1505.8,390.08,1201.9,320.2,1025.3,467.16,1244.9,360.3,1553.7,444.72,2045,501.1,1585.4,429.22
36212,886.36,357.83,644.34,631.36,976.94,551.03,844.52,470.74,712.24,672.21,883.82,493.22,1031.5,571.66,1398.3,663.08,1097.7,586.77
36452,594.31,270.46,418.3,458.95,658.04,413.7,556.25,350.8,482.68,489.21,622.61,382.36,765.34,451.86,965.34,499.65,754.74,444.3
36691,969.76,399.92,693.09,695.77,1070.1,602.65,863.22,489.4,792.76,735.53,896.4,520.17,1044.9,593.49,1456.3,715.67,1164.2,636.02
36932,728,425.28,518.59,748.87,795.54,636.49,687.46,548.24,605.95,762.93,670.41,521.29,801.99,617.75,1100.2,738.91,880.08,656.14
37172,522.62,323.1,368.31,577.48,553.36,490.16,505.06,427.25,431.02,579.39,501.77,407.88,650.43,520.77,792.18,562.58,657.48,499.12
37412,717.71,423.06,523.62,761.44,740.18,634.43,661.06,548.5,602.25,735.45,669.33,528.1,808.38,641.31,987.84,715.39,831.84,625.25
37651,444.47,265.91,326.53,481.22,519.2,424.86,422.64,360.2,384.91,478.79,389.25,312,544.75,443.8,694.32,506.78,563.35,425.18
37891,364.11,392.13,275.77,708.93,440.4,616.86,368.16,573.5,333.84,726.95,364.96,518.22,457.39,628.7,573.3,714.14,490.02,605.92
38131,569.97,513.07,434.3,1015.1,630.98,792.29,572.46,793.62,483.5,927.08,517.49,681.27,681.86,827.13,753.38,902.86,695.43,785.1
38371,372.44,367.96,271.87,695.21,389.12,547.97,347.6,576.98,298.04,623.2,377.14,539.19,444.37,595.18,504.38,683.88,449.71,566.93
38612,404.92,458.42,295.7,837.42,407.33,668.53,393.49,766.69,334.84,788.63,375.75,644.58,455.82,717.6,560.91,885.11,478.22,707.89
38852,475.6,573.47,358.55,1039.9,499.21,852.35,480.86,1019.7,376.78,971.77,434.57,836.85,519.08,900.16,615.79,1089.5,552.52,873.53
39092,293.79,414.98,225.24,744.77,310.18,624.26,277.53,711.42,237.06,692.47,300.66,648.76,362.07,699.13,419.03,835.88,376.44,657.74
39331,343.9,524.3,271.23,912.07,374.01,784.48,363.29,984.93,294.78,870.18,329.53,789.65,403.57,839.8,479,1068.5,426.57,807.71
39571,152.38,665.94,119.61,1151,177.41,1021,163.19,1281.4,131.09,1105.2,154.63,955.76,202.96,1051.2,243.63,1318.7,216.39,1018.3
39811,211.95,490.66,169.62,871.13,238.08,762.43,256.05,1010.7,185.85,828.4,224.66,783.33,278.54,861.36,327.26,1056.9,283.56,770.39
40052,243.93,648.42,189.84,1122.6,275.82,1012.7,283.28,1309.7,215.19,1072.2,245.84,958.73,311.89,1091.6,343.13,1341.4,305.21,962.17
40292,290.34,392.61,242.69,690.03,335.87,647.92,321.34,789.03,241.65,654.57,286.97,659.83,340.64,727.51,401.42,898.63,350.48,623.33
40531,234.29,503.45,198.73,851.56,277.73,835.73,290.51,1077.4,200.39,842.05,247.01,880.34,288.02,918.51,334.66,1103.5,298.18,784.23
40772,152.04,712.3,134.8,1193.1,192.06,1117.9,197.07,1503.3,164.78,1187.8,189.18,1212.1,207.57,1243,237.61,1537.5,208.27,1039
41011,117.35,590.12,97.74,900.27,151.22,886.52,148.44,1135.4,121.76,881.36,138.42,928.55,162.6,983.13,187.25,1223,169.27,813.42
41252,190.45,731.64,161.7,1082.5,227.87,1024.7,238.79,1369.7,183.92,1064.1,198.37,1110.2,211.9,1094.5,267.89,1487.6,231.75,965.36
