9903,74.547,1216.5,97.871,1278.6,100.37,1628,64.696,1232.2,71.078,1109,95.892,1208.2,98.745,1107,86.373,1236.7,79.766,1512.7,94.702,1554
10202,102.49,970.04,153.78,1091.7,139.47,1297.9,99.178,949.63,92.785,857.03,145.82,924.03,130.81,823.5,107.08,950.44,104.21,1137.5,134.88,1188.6
10502,144.15,985.11,221.05,1066.8,215.12,1304.9,167.84,1011.3,140.12,924.89,200.44,1002.7,189.89,914.72,150.17,1085.2,166.14,1237.2,188.83,1261.5
10802,174.34,981.39,288.34,1062.2,271.02,1291.6,229.38,1043.2,179.47,935.81,273.08,1024.5,248.79,904.98,195.36,1113.5,198.28,1252,247.1,1275
11103,214.34,774.36,340.24,834.47,358.14,1131,310.01,835.95,226.34,777.66,344.97,823.46,312.22,765.39,235.25,891.19,241.25,1020.1,311.2,1037.9
11402,244.37,887.69,444.44,952.48,439.32,1269.5,378.17,944.16,275.12,905.44,395.77,960,378.47,909.32,280.85,1041,330.77,1209.2,371.29,1173.2
11703,280.84,716.97,557.21,850.82,551.26,1154.4,468.09,757.45,340.81,782.53,511.05,853.9,460.56,765.49,345.55,861.05,405.66,1003.9,449.82,986.17
12003,303.91,899.28,589.62,996.63,596.18,1404,517.42,893.39,357.12,938.77,498.52,977.44,474.74,902.6,355.58,1025.7,392.18,1292.4,464.74,1190.1
12303,334.76,789.31,648.15,810.97,642.8,1199.1,595,799.68,395.96,839.89,558.54,886.32,463.94,731.39,391.26,876.51,450.15,1028.5,493.48,983.9
12602,325.56,682.16,624.88,683.61,640.88,1044.5,609.93,668.64,393.93,730.21,547.88,743.95,550.87,702.48,381.19,760.37,404.63,883.19,491.58,833.15
12902,383.46,727.96,692.22,663.84,740.21,1080.9,642.88,639,412.94,696.49,582.74,722.43,552.97,668.73,449.42,808.93,466.31,859.55,546.66,837.13
13203,300.53,716.08,607.41,659.06,651.46,1152.8,612.81,714.79,362.4,738.98,509.85,780.07,508.94,740.88,365.82,852.48,382.51,962.68,456.85,891.95
13503,274.82,566.14,584.2,557.03,609.5,954.03,597.85,602.01,374.08,639.3,485.53,600.2,458.46,566.75,345.64,698.38,341.2,702.7,415.09,706.5
13802,310.41,656.77,627.39,613.14,647.18,1026.6,655.03,685.68,422.31,796.07,565.7,746.72,519.29,652.6,411.17,847.32,394.31,853.08,489.6,842.2
14102,272.24,569.3,570.96,520.56,601.62,946.74,553.6,564.08,357.8,666.82,494.26,602.44,405.18,475.71,348.6,669.7,339.13,682.31,422.12,698.85
14403,297.13,630.6,544.64,505.99,599.15,995.79,546.87,545.9,380.55,700.72,486.61,641.53,396.74,485.24,354.5,695.39,349.95,751.67,442.56,730.09
14702,266.62,679.46,507.28,513.12,547.6,1030.5,496.21,564.43,329.32,719.64,433.81,696.68,381.09,531.19,329.92,756.21,310.26,745.74,410.9,760.28
15003,270.41,682.84,476.8,487.19,552.35,1053.9,457.34,548.48,336.68,727.97,440.54,687.41,407.49,539.55,359.14,832.79,309.43,770.34,401.54,721.92
15303,259.03,982.57,459.76,663.09,504.2,1492.6,451.57,828.34,303.82,1015.7,428.46,1049,423.74,840.57,355.03,1291.6,307,1059.2,372.74,1002.3
15602,251.01,803.46,427.48,533.53,493.99,1227.1,429.95,682.59,270.46,781.64,383.33,809.08,364.53,662.17,299.38,1010.5,291.96,906.72,331.23,775.05
15902,221.72,735.16,385.02,513.73,396.97,1038.2,356.58,575.98,188.77,532.87,352.46,740.39,294.46,511.85,236.04,761.63,245.36,706.89,271.48,599.19
16202,210.76,901.25,371.37,585.59,397.12,1334,364.78,776.72,234.92,908.91,354.54,1025.1,324.96,764.69,259.54,1110.3,227.69,924.32,282.82,792.42
16502,206.58,955.13,343.93,607.27,410.5,1465.8,334.67,778.84,230.36,922.35,318.46,1038.2,292.87,760.07,247.39,1139,211.65,984.98,268.79,814.52
16802,178.85,803.3,295.58,523.49,352.35,1253.4,293.04,644.05,214.97,820.07,269.54,869.3,257.73,650.49,214.21,966.59,186.67,842.56,228.95,720.79
17102,177.07,969.99,280.73,571.24,313.12,1355.1,265.17,723.36,191.61,896.58,246.38,996.47,231.04,740.63,188.37,1108.5,175.72,990.72,222.26,819.65
17402,165.65,793.19,263.27,504.99,321.1,1230.3,264.92,612.3,197.32,791.44,246.17,849.12,251.52,648.25,197.25,1005.9,172.78,850.04,221.15,722.9
17703,166.63,857.54,236.53,529.02,246.02,1120.9,182.26,545.38,150.1,738.48,191.3,799.72,220.56,682.84,158.87,1012.5,163.23,895.3,195.79,741.8
18002,168.02,809.17,260.42,527.8,301.31,1268.5,269.37,673,180,762.62,223.59,859.21,274.32,780.82,186.41,1076,162.59,938.81,213.35,755.84
18302,163.97,700.25,233.13,465.33,254.68,1080.7,211.46,505.06,140.52,576.36,188.65,703.34,270.1,672.98,166.25,923.9,143.7,729.43,168.78,594.04
18602,215.66,749.39,270.23,476.46,291.92,1153.7,272.56,601.56,195.01,709.27,234.83,834.11,347.87,746.78,197.71,1050.2,169.23,842.15,205.73,671.17
18903,266.86,810.6,272.92,502.42,311.28,1313.8,284.35,660.06,211.58,775.45,244.36,927.37,392.45,820.02,203.87,1139.4,170.25,901.19,225.03,755.13
19202,416.86,545.27,339.02,343.07,400.57,864.72,387.41,443.54,286.29,518.15,307.84,600.01,531.94,513.36,275.17,746.18,225.2,624.28,320.13,505.45
19502,529.18,632.14,435.86,411.45,458.75,998.71,469.3,546.84,328.65,615.8,372.23,739.42,648.43,628.83,347.33,921.28,290.91,810.81,394.41,638.03
19803,605.74,492.84,464.01,342.25,503.35,834.68,433.31,391.35,313.88,441.24,371.41,525.26,666.51,457.55,390.29,736.92,305.46,549.13,410.34,478.82
20102,858.46,502.58,729.48,375.08,669.59,808.08,671.58,461.82,460.85,479.71,510.6,570.05,963.07,523.71,530.12,730.46,435.97,617.83,580.26,498.36
20402,928.88,506.07,774.16,375.58,667.35,796.26,660.35,466.98,470.82,479.12,474.88,518.12,905.37,502.58,559.02,752.55,471.84,672.71,582.7,501.02
20702,976.4,474.78,843.52,363.41,682.97,724.99,687.63,442.74,525.34,461.35,572.25,519.07,941.93,479.73,623.89,718.86,511.08,551.05,614.73,464.96
21002,1021.5,493.19,881.74,388.75,649.82,741.59,639.12,437.56,505.76,442.18,567.96,538.55,945.81,517.1,645.24,764.53,522.89,564.1,636.26,474.61
21303,1221.5,514.06,1005,384.02,832.48,854.45,811.8,473.54,638.4,483.04,723.84,630.98,1154.8,561.06,760.84,792.39,649.71,644.81,812.09,528.19
21602,1119,536.78,978.67,411.9,829.34,952.75,763.21,503.07,646.69,540.57,791.33,754.01,1056.5,587.21,739.23,872.37,601.19,658.81,787.15,584.21
21903,1280.3,434.61,1151.3,340.03,861.04,715.45,818.88,388.42,703.47,425.19,770.27,573.32,1148.1,460.74,799.89,662.37,631.75,574.43,844.76,468.03
22202,1256.7,480.79,1187.5,410.41,859.79,861.82,980.03,518.65,706.52,485.76,789.68,652.67,1284,593.33,913.11,851.8,694.81,662.87,877.35,553.38
22502,1119.4,353.38,1086.3,335.63,705.8,623.49,881.33,397.87,588.34,350.85,643,469.03,1055.1,428.16,830.42,618.15,621.09,474.44,843.8,460.57
22802,1289.6,429.02,1154.8,366.44,801.95,749.69,995.57,507.92,694.64,445.01,714.48,546.93,1239.4,534.32,795.07,660.2,635.68,664.2,766.6,473.47
23102,1126.2,424.26,1022.4,358.26,737.33,801.81,904.78,534.07,645.72,465.44,639.82,554.86,1135.9,548.31,688.56,645.61,569.22,612.08,696.44,506.39
23402,1050.9,363.97,925.69,303.87,694.07,692.16,848.01,461.22,618.63,414.93,630.31,491.13,1041.6,463.84,636.76,526.42,509.66,647.51,632.13,423.51
23703,1197.2,463.93,1103.6,397.14,793.26,909.83,953.57,597.15,673.87,541.9,705.27,664.28,1144.5,604.65,739.43,693.63,592.2,706.1,760.01,582.77
24003,868.99,318.95,790.12,296.53,605.44,665.22,689,400.01,505.86,388.81,528.51,424.68,817.12,387.59,562.43,473.61,455.92,530.48,562.24,404.83
24303,923.79,385.99,948.59,415.05,621.48,770.33,767.22,508.94,543.24,514.57,541.32,538.92,852.35,508.35,543.98,546.25,462.48,711.24,564.57,454.64
24603,716.4,359.42,745.58,405.73,466.72,725.59,594.55,472.77,429.39,490.21,439.47,497.18,740.13,499.68,473.46,565.52,346.62,493.99,481.68,465.67
24902,788.64,372.11,855.54,444.34,535.05,739.3,676.61,497.37,489.69,548.77,452.57,514.97,729.58,490.7,481.1,532.81,383.58,651.84,495.58,444.77
25202,669.42,528.06,679.02,587.98,407.62,975.32,542.48,655.04,367.21,692.76,340.96,624.47,588.38,629.11,400.85,751.13,285.72,644.49,383.11,574.47
25502,577.47,492.77,622.34,593.68,413.1,970.54,496.32,603.51,369.71,728.16,358.34,714.63,522.4,602.69,353.85,680.9,305.82,859.99,373.38,569.2
25802,603.52,442.66,611.31,515.41,417.89,873.44,499.73,533.73,378.28,728.54,358.63,654.73,554.89,586.44,353.25,583.01,314.07,793.53,365.78,537.77
26103,592.49,551.91,578.75,582.86,396.87,1074.2,465.95,603.44,247.98,645.87,356.88,817.39,542.23,711.73,374,783.21,327.07,839.79,366.48,666.73
26402,440.76,439.25,505.33,532.46,325.43,901.84,393.64,486,297.25,709.22,278.16,629.62,414.78,540.49,288.08,598.5,243.71,716.36,268.07,510.28
26703,462.22,449.59,523.15,548.98,334.18,909.59,402.58,490.97,291.58,717.16,257.65,585.92,421.41,557.09,309.24,631.54,255.78,743.82,287.65,522.6
27002,418.1,524.61,543.72,671.08,297.93,1038.2,372.27,563.26,270.41,821.39,230.44,635.44,404.63,669.48,285.26,721.89,234.4,860.22,248.66,575.5
27303,421.43,425.25,558.73,559.11,292.17,781.37,368.76,425.49,119.54,335.92,232.18,481.67,401.68,527.64,290.21,528.23,228.23,655.53,248.97,450.16
27602,460.94,477.53,650.05,600.08,317.44,858.23,402.87,468.85,264.68,665.43,251.9,553.29,430.03,593.36,340.02,597.87,284.22,741.49,286.96,512.08
27903,456.82,353.11,701.52,485.5,340.79,694.12,410.9,340.51,280.84,507.05,274.4,401.13,452.01,419.47,356.99,420.06,326.36,503.04,307.99,375.92
28202,516.81,492.46,807.18,631.24,441.22,929.08,458.55,449.51,318.05,664.48,307.82,556.68,506.92,586.24,409.02,586.74,442.33,784.73,372.44,526.23
28503,577.85,410.88,927.38,506.17,558.58,747.62,510.93,346.76,387.19,572.89,351,452.08,550,473.05,463.01,479.97,550.25,621.94,436.43,430.98
28803,620.87,398.46,1011.7,456.27,658.84,713.88,562.4,333.19,450.92,539.45,392.42,430.74,578.29,445.17,530.81,491.52,607.1,584.83,469.14,416.73
29103,595.84,463.95,1038.5,534.63,710,859.81,576.48,407.46,471.63,635.86,335.92,501.1,528.28,549.88,488.02,620.49,573.26,696.1,452.2,476.43
29402,854.08,373.24,1367.1,440.98,935.64,683.17,831.56,341.37,662.88,503.52,490.59,387.66,817.75,431.7,762.99,490.74,872.23,568.75,664.91,384.18
29703,1030.8,358.01,1545.1,417.53,1036.5,598.99,1000.4,315.21,476.17,308.57,603.04,347.86,909.14,381.58,856.99,439.24,950.13,523.58,775.45,338.22
30002,1268.4,410.72,1807.1,451.24,1232.8,682.85,1228.9,374.74,960.02,521.77,754.19,440.84,1042.1,447.39,1040.4,535.56,1182,575.33,932.48,400.49
30302,1142,407.83,1579.7,431.72,1155.9,696.79,1086.5,353.57,858.45,498.25,644.7,401.34,967.26,447.09,947.55,535.04,1095.9,542.15,840.36,403.22
30602,1365.7,347.68,1726.3,370.05,1337.4,615.44,1172,273.14,1001.2,412.95,715,343.53,1122.2,370.32,1023.3,426.9,1304.8,408.41,991.53,336.18
30902,1065.3,367.97,1436.1,372.3,1092.6,630.28,923.19,283.99,839.49,444.18,549.59,354.97,824.94,375.98,862.8,468.29,1010.2,467.19,775.73,358
31202,1237.3,435.58,1545.5,425.38,1186.6,732.84,1224.7,359.89,930.28,517.72,664.02,410.74,981.21,443.4,1053,564.32,1141.1,626.02,898.64,413.46
31502,1386.4,381.24,1494.6,349.58,1206.4,612.93,1145,283.35,920.98,417.46,645.49,353.99,1028.1,381.25,1157.1,504.26,1198.5,419.37,960.22,351.88
31802,1327.3,394.47,1447.9,368.57,1070.3,609.75,921.69,251.62,823.34,407.35,593.03,356.75,891.09,374.16,1072.8,518.24,1194.3,426.86,921.04,361.65
32102,1312.3,378.63,1522.6,380.26,1121.9,611.3,1264.3,318.97,855.16,391.5,657.8,371.06,959.97,358.88,1080.2,479.12,1118.2,408.08,835.34,312.95
32402,1232,451.9,1400.6,420.89,1127.9,750.08,1238.3,368.85,802.25,447.33,602.59,449.91,887.14,409.46,964.68,537.56,991.88,492.72,768.21,354.18
32703,1265.2,526.55,1286.6,465.24,982.38,793.05,1057.1,372.6,766.21,494.26,512.76,485.92,743.44,423.72,935.83,601.33,842.95,401.72,683.74,368.58
33002,1175.4,456.26,1248.6,415.51,1031.5,706.19,1160.1,353.89,785.2,445.34,573.46,501.33,782.94,394.6,928.95,513.27,921.59,378.36,706.77,339
33302,1130.9,549.42,1128.2,460.88,989.47,854.57,1129,419.9,738.25,529.65,582.1,665.14,762.56,487.33,951.64,640.57,963.48,465.14,692.46,422.53
33603,974.16,427.15,862.23,369.26,830.03,680.73,845.8,285.8,623.32,391.66,458.44,480.23,621.02,341.85,822.58,468.12,791.59,316.67,595.4,313.69
33902,906.21,459.69,944.76,439.74,803.04,702.15,724.92,278.54,573.74,407.7,410.07,530.49,576.88,411.83,745.68,490.09,779.61,382.51,544.91,326.42
34202,772.23,553.97,841.06,543.33,710.09,845.67,752.53,374.6,487.8,498.44,336.66,640.37,538.7,565.95,666.94,627.08,710.2,475.77,475.72,394.15
34502,639.49,473.19,735.06,486.92,609.58,729.7,643.39,309.02,248.52,271.52,290.09,528.47,406.17,454.11,531.98,489.38,569.27,367.23,365.89,313.89
34802,739.3,775.86,762.74,728.64,671.91,1175.3,807.01,567.49,197.74,328.67,421.57,1065.6,552.34,899.83,646.19,841.17,708.76,632.37,459.28,552.9
35102,584.87,717.89,586.48,660.21,541.89,1074.3,645.89,547.67,292.47,500.29,329.55,924.26,399.68,790.33,515.9,779.38,525.5,549.51,361.01,498.54
35402,570.27,627.24,501.05,538.87,501.55,886.54,533.85,418.21,314.41,475.38,325.11,836.72,350.55,622.99,523.26,676.58,438.49,399.66,385.04,460.01
35703,556.04,633.06,591.22,595.36,567.51,984.86,623.82,489.5,362.59,546.92,329.56,890.81,411.92,783.73,518.15,715.76,550.36,542.75,367.35,472.01
36002,458.36,690.2,488.4,645.53,463.66,1066.6,465,493.11,299.1,581.31,288.93,975.47,376.5,914.7,460.88,813.38,455.69,555.95,332.55,526.09
36303,493.14,516.67,591.12,544.98,544.71,793.75,477.61,346.03,302.07,431.88,311.94,695.41,415.64,671.99,510.72,583.41,510.06,438.87,362.72,369.58
36602,354.81,433.18,506.65,502.32,456.18,702.53,497.97,350.47,271.79,402.53,240.38,580.02,310.95,581.37,364.03,511.09,386.67,414.29,305.58,335.42
36902,480.02,456.53,640.5,506.15,647.63,748.84,687.82,373.78,397.25,446.84,350.06,630.56,465.5,619.36,546.51,547.12,557.8,451.01,480.34,367.09
37202,538.09,418.8,771.43,464.18,656.56,610.18,768.18,335.09,431.54,388.31,354.62,520.94,483.97,533.9,635.44,509.66,553.64,377.27,577.04,322.19
37502,594.5,436.97,878.05,471.99,892.73,725.69,969.12,383.52,578.09,443.78,563.95,655.85,686.76,595.96,765.47,570.38,624.7,441.18,674.87,352.2
37802,563.14,375.44,936.65,423.01,918.05,634.11,964.43,329.73,595.08,381.17,614.25,587.45,776.2,540.92,802.5,499.41,683.24,417.87,687.93,309.61
38102,647.5,444.42,1229.2,529.62,1107.2,771.37,1102.4,393.38,712.59,444.37,737.84,700.95,921.14,684.74,916.94,607.82,861.77,549.4,770.89,351.53
38402,773.44,423.31,1416.2,496.1,1334.8,733.62,1259.6,358.28,832.58,413.65,911.39,647.62,1122.5,633.65,1098,566.35,1041.7,529.99,912.23,324.41
38702,854.64,372.06,1525.3,438.89,1415.3,622.01,1283.7,284.86,938.16,353.91,984.74,542.18,1169.6,532.16,1239,505.91,1153.4,456.15,1029.6,293.2
39002,962.65,403.85,1833,492.46,1635.4,703.17,1605.1,333.18,1043.1,350.1,1170.7,593.07,1323.5,579.82,1396.8,568.51,1408.3,593.41,1210.4,339.51
39303,869.93,391.93,1732.5,492.75,1546.9,707.09,1538.2,339.82,1150.2,410.88,1158.2,588.35,1165,522.28,1346.8,587.86,1311.8,613.99,1132.6,335.19
39603,934.14,347.51,1673.2,423.37,1399.7,547.15,1488,278.02,62.086,63.008,990.79,453.64,929.36,364.14,1343.4,484.32,1225.3,460.89,1210.9,301.19
39902,954.65,330.35,1887,423.85,1725.5,595.34,1686.6,283.58,332.84,148.07,1274.5,511.35,1344.1,414.61,1443.2,494.87,1396.8,547.14,1250.7,289.21
40203,873.7,308.85,1805.8,424.54,1604,590.5,1549.8,278.64,776.03,285.65,1260.7,508.2,1280,418,1434.1,508.49,1378.2,509.25,1234.9,303.29
40502,853.87,356.38,1733.6,456.46,1481.7,623.59,1432.4,296.9,1208.7,463.6,1087.5,514.14,1157,450.02,1175.7,510.67,1116.7,528.56,1026.4,323.81
40803,776.19,371.67,1627.2,461.72,1343.2,618.17,1213.1,283.38,1141.4,489.32,1012.1,494.27,1010.4,428.73,1020.8,495.48,966.83,504.52,913.53,329.54
41102,870.62,323.68,1755,420.99,1474.2,531.3,1273.5,235.49,1203.9,427.11,1033,416.19,1121.7,363.59,1156.9,435.15,1127.4,486.27,1023,295.51
41402,880.67,353.52,1837.5,483.2,1586.5,636.75,1505.4,315.04,1341.5,548.82,1103.1,472.13,1204.1,433.28,1230.1,509.46,1249.3,580.82,1072.9,363.89
41702,678.76,356.85,1456.7,509.83,1276.7,665.92,1167.6,319.14,737.08,440.16,937.61,505.1,934.09,431.56,957.33,516.12,979.15,652.82,805.35,389.74
42003,734.66,293.04,1425.7,409.72,1319.4,521.66,1223.4,252.27,1054.3,470.3,998.06,410.19,1106.1,374.73,1024,414.57,1079.1,557.44,790.95,294.18
42302,492.04,363.6,1050.7,488.34,996.61,657.9,885.83,333.29,639.24,527.8,608.15,506.92,662.73,469.31,625.65,524.83,688.88,686.89,518.94,376.37
42603,674.48,314.62,1233.5,453.31,1140.3,560.63,1007.1,276.78,1147.8,626.68,845.9,433.53,924.99,400.58,893.68,456.46,849.64,512.73,686.96,316.67
42902,717.64,377.18,1283.8,507.05,1173.7,627.46,1050.8,319.77,1223.4,764.92,815.17,478.53,900.4,455.48,928.27,517.37,883.23,585.43,694.77,351.03
43203,628.73,409.43,1183.7,568.12,1031.1,671.28,949.55,372.47,1077.7,853.27,684.42,504.18,761.04,489.81,763.83,538.82,720.41,609.81,626.53,381.15
43502,511.8,348.53,1001.2,545.05,876.45,616.86,826.19,337.29,973.61,850.22,578.14,434.65,669.5,466.95,679.92,495.72,632.76,568.79,586.85,381.02
43803,474.19,382.25,887.81,578.6,817.05,675.75,768.68,392.85,923.24,979.2,552.35,488.26,605.37,531.59,642.5,569.65,576.99,644.86,528.63,418.84
44102,456.05,451.58,844.7,697.18,736.13,804.65,723.25,462.67,854.76,1149.4,472.11,551.7,519.72,596.76,601.71,678.17,569.85,721.66,509.84,510.6
44402,419.45,361.55,781.06,566.73,695.43,665.69,674.2,378.07,816.5,982.24,448.69,461.02,552.8,551.6,539.7,526.48,505.76,607.21,452.02,393.54
44702,381.48,404.81,731.22,629.9,624.95,749.55,639.82,444.75,789.45,1150.3,391.82,515.75,514.32,655.69,483.66,596.62,470.17,690.55,430.05,465.46
45002,353.25,431.95,660.46,686.55,584.29,805.87,560.47,478.02,736.15,1243.3,339.82,519.41,473.52,717.13,470,662.46,408.61,721.89,381.46,502.03
45302,380.36,345.72,687,535.1,619.42,620.13,628.91,379.18,729.88,938.12,327.35,388.7,500.67,559.87,479.99,501.09,449.26,561.88,423.31,408.24
45603,348.38,387.37,622.19,573.4,573.43,669.29,576.24,411.29,663.39,970.8,274.66,414.06,447.11,599.38,420.45,558.84,378.52,588.87,355.49,442.53
45902,385.6,347.32,679.53,515.15,605.76,570.7,673.56,385.94,871.03,1025.6,334.13,425.8,519.82,575.67,477.26,541.55,440.84,577.94,419.42,415.75
46202,479.83,363.39,776.06,532.28,691.29,608.3,766.26,394.99,1009.4,1070.2,389.74,466.18,592.25,592.53,552.65,589.85,513.11,574.28,509.7,444.56
46502,517.31,269.1,840.3,425.54,786.35,492.09,837.1,290.96,1211.5,821.91,390.63,343.69,625.7,430.19,547.61,432.97,549.18,433.77,535.2,318.65
46803,644.69,260.68,950.16,380.93,871.64,436.4,921.73,259.92,1435.6,765.34,410.43,311.24,684.62,403.05,613.62,398.64,642.62,445.67,626.65,300.21
47102,963.93,324.89,1335.3,466.93,1209.2,546.93,1288.2,324.39,2004.2,979.24,537.03,398.54,971.37,541.73,854.6,510.63,971.87,544.63,917.46,383.53
47402,1003.8,322.17,1423.3,523.69,1209.5,570.85,1048.7,304.77,1801,927.72,517.43,391.52,981.41,567.19,850.66,532.11,971.6,551.04,896.88,383.74
47703,1379.3,282.87,1725,399.93,1482.2,443.97,1734.3,306.15,2626.3,872.46,681.26,363.37,1151.7,466.66,1124.6,440.72,1219.1,503.89,1299.1,346.68
48002,1215.2,242.13,1566.1,356.33,1308.1,394.66,1501.2,253.85,2321.7,736.22,606.17,310.58,954.95,382.87,945.87,375.91,1023,434.14,1104.8,301.37
48302,1620.1,277.39,1858.4,387.42,1555.3,409.22,1813,280.13,2828.6,846.82,726.34,354.76,1264.9,457.29,1265.2,445.67,1408.7,461.47,1426.5,333.47
