45218,687.94,1255.7,860.6,1654.9,894.47,1509,1155.9,1016.9,623.21,1761.8,820.33,1139.7,972.87,876.19
45459,767.44,1493.1,833.2,1647.2,838.84,1403.3,1167.9,1043.9,618.67,1686.9,831.88,1184.5,939.74,870.62
45699,720.72,1541.6,782.9,1684.2,786.51,1386.7,1068.3,1030.6,589.04,1643.2,766.52,1205.9,879.94,872.76
45939,597.94,1600.6,692.04,1734.3,717.85,1415.9,985.07,1084.6,542.05,1668.5,703.66,1228.5,857.1,945.33
46178,727.64,1682.7,776.88,1830.4,766.15,1427.1,985,1028.1,573.9,1572.9,757.05,1276.4,882.78,974.38
46418,673.86,1770.2,712.92,1833.3,755.83,1536.1,973.39,1147.3,557.12,1723.8,681.28,1251.3,839.26,997.68
46658,601.67,1734.7,655.22,1849.5,681.33,1502,874.22,1158.8,526.82,1767.7,631.16,1232.3,768.12,978.3
46899,592.57,1841.4,623.96,1920.1,639.27,1472.7,844.23,1201.6,522.1,1835,613.79,1287.2,739.78,1003.6
47139,629.65,1985.4,668.69,1972.2,685.25,1568.8,854.47,1232.3,540.63,1862.4,629.6,1349.9,740.75,1053.4
47377,607.39,2038.1,643.12,2067.4,665.27,1678.1,805.89,1253.4,537.84,2017.8,606,1370.2,713.37,1078.6
47618,548.69,1896.1,593.96,2082.5,603.02,1595.3,730.21,1230.3,501.88,2024.7,566.88,1357.1,649.62,1034.5
47859,550.34,2122.1,573.68,2183.7,568.11,1524.9,720.96,1258.1,492.47,2046.4,570.65,1496,639.37,1112.4
48098,602.7,2156,609.07,2178.1,606.14,1619.5,750.78,1281.1,517.9,1932.2,588.88,1418.4,645.64,1065.5
48338,565.78,2134.2,566.31,2215.1,592.25,1716.8,702.58,1334.1,496.7,1934.3,564.17,1438,621.27,1092.3
48578,513.85,2154.9,525.32,2240.9,545.13,1826.7,642,1369.7,468.41,1859.3,515.45,1430.7,593.8,1128.9
48818,582.37,2251.5,578.8,2315.7,572.65,1782.3,683.65,1429.1,490.89,1748.2,546.16,1513.1,623.95,1244.1
49059,549.45,2320,542.76,2324.2,566.06,1997.6,642.41,1466.1,484.61,1867,516.9,1420.2,591.29,1239.8
49298,533.47,2312.4,525.82,2312.5,552.12,2037.2,621.34,1492.1,468,1880.9,494.22,1356.4,566.14,1225.5
49538,566.51,2300.4,548.54,2335.8,566.81,1982.4,631.4,1506.1,505.91,2073.9,534.94,1447.5,578.86,1239.2
49778,484.62,2391.4,480.07,2411.1,494.06,1950.8,549.28,1545.4,452.14,2058.3,481.66,1515.1,523.92,1281
50017,510.74,2352.3,507.14,2365.5,513.1,1934.3,563.74,1543,464.95,1973,491.25,1498.8,540.74,1248.8
50258,497.76,2093.6,504.98,2306.8,514.39,2055.3,541.28,1496.6,468.42,1939.4,485.25,1447.3,525.51,1238.9
50499,472.16,2022.8,480.31,2371.5,476.02,2005.9,508.02,1475.6,448.86,1845.1,468.19,1480.7,508.01,1288.4
50738,518.1,2183.4,520.69,2440.3,515.09,1941.5,564.37,1611,477.03,1691.1,498.55,1500.6,539.65,1324.5
50979,507.7,2443.9,502.8,2564.8,506.26,2067.7,550.33,1715.4,462.66,1708.2,479.71,1577.7,524.32,1404
51218,479.9,2296.3,478.35,2520.4,468.6,1951.5,517.49,1720.5,437.44,1687.6,448.48,1452.7,500.29,1414.5
51459,465.43,2311.7,464.71,2548.8,466.75,2091.4,494.89,1722.1,430.98,1671.9,439.26,1419.4,485.83,1418.1
51698,513.63,2410.3,503.78,2587.6,502.05,1983.1,528.18,1734.3,475.15,1975.6,474.04,1498.8,506.43,1378.7
