38402,1178.3,453.74,3018.5,353.46,1408,703.93,1078.2,553.02,1554.4,388.78,1515.6,674.15,1877.3,371.63,808.06,1051.6,2143.3,474.46,1350.5,626.27
38703,1076.1,354.63,2911,319.18,1377.2,635.76,1200.1,518.72,1504.1,323.66,1541.8,567.73,1724.7,303.49,783.36,861.16,1994.3,380.81,1241.2,494.73
39002,1314.6,445.43,3207.3,337.81,1600.6,707.56,1162.6,546.29,1737.2,395.89,1786.2,690.81,2169.6,392.01,997.65,1087.6,2429.3,501.05,1525.7,622.65
39302,1188.5,358.9,3166.1,322.18,1585.2,655.77,1245.8,498.01,1718.1,345.1,1701.3,579.38,1956.3,330.02,964.17,905.56,2284,434.35,1394.8,512.48
39602,1312.2,401.8,3575.3,356.82,1790.5,754.31,1442.1,613.14,1902.7,403.19,1903.1,677.78,2201.2,383.28,1082.9,1030,2533.1,500.91,1544.1,578.77
39903,1165.2,324.5,2984.6,289.32,1522.9,581.89,1061.3,410.78,1761.9,324.36,1603.5,520.95,1936.1,317.17,1037.9,859.31,2510.2,443.76,1269.4,454.11
40202,1249.5,407.21,2976.2,350.44,1538.5,747.44,1311,608.22,1844.5,387.86,1688.6,645.56,1990.5,381.47,1060.7,1044.7,2549.2,530.78,1274,542.51
40503,878.46,351.91,2265,286.75,1151.3,592.55,718.56,393.96,1411.4,334.5,1227.3,550.34,1496.6,326.68,803.9,915.21,1807,479.79,822.36,444.34
40802,1056.2,272.93,2393.4,241.63,1210.8,475.43,702.25,267.13,1683.3,264.43,1391.3,428.05,1847.9,276.32,923.2,715.86,2419.1,407.4,931.88,337.85
41102,1281.1,364.96,2711.5,306.21,1403.6,682,1092,484.08,1897.9,353.34,1617.9,617.92,2039.9,356.11,978.74,944.75,2530.1,505.48,1075.9,451.86
41403,1304.6,310.31,2795.3,261.25,1433.8,549.45,1016.1,374.95,1970,289.67,1618.8,506.73,2254.2,310.46,1046.5,785.83,2928.9,466.65,1216.2,412.32
41703,1456.6,356.54,2982.9,287.12,1542.1,652.82,1135.5,450,2111.7,324.7,1775.8,589.76,2425.6,332.82,1075.3,874.95,3059.5,515.2,1258,453.5
42003,1491.6,298.82,3047.8,257.75,1543.4,575.53,1426.8,446.78,2124.2,265.32,1765.6,480.94,2292.5,269.97,1045.5,704.96,2891.4,424.17,1099.3,338.52
42303,1327.2,235.24,2648.7,221.97,1288.7,498.26,980.63,304.07,1807.7,201.39,1579.4,383.45,2214.3,214.28,867.16,532.55,2694,342.92,962.11,266.72
42602,1426.2,333.27,2544,253.46,1196.7,578.47,996.66,396.14,1852.9,263.05,1530.4,487.34,2292.9,286.57,881.32,701.92,2720.6,454.96,1003.9,368.7
