7500,4476,170.4,2572.4,242.58,2262.4,297.6,2183.1,253.7,3067,199.46,2037.3,204.61,3240.8,239.86,2258.3,235.81,3572.9,163.78,2774.5,293.12,2807.7,220.8,3130.5,280.52
7800,4330.4,186.36,2409.9,252.36,2253.6,332.47,2024.9,267.79,2655.7,213.23,1767,213.6,2682.1,234.11,1981.2,249.08,3136.4,173.15,2565.5,298.05,2711.2,238.28,3057,302.14
8100,3713,159.3,1916.5,232.87,1839.9,336.4,1588.8,241.77,2355.5,201.26,1555.7,211.52,2629.9,226.89,1514.1,200.83,3070.4,153.72,2113.6,287.58,2334.3,230.62,2573.4,307.07
8400,4163.1,193.64,2217,276.68,1899.9,347.76,1970.4,288.52,2537.2,236.09,1720.8,252.02,2784.1,248.07,1937.5,253.08,3230.7,164.08,2222,313.15,2530.5,283.76,2571.7,331.96
8700,4016.9,180.83,2062.3,276.64,1804.6,381.22,1863,301.22,2298,236.74,1631.4,269.26,2527,246.3,1693.5,258.83,3000.1,169.55,2048.4,311.88,2397.5,276.56,2465.7,352.49
9002,3506.6,152.69,1614.5,268.76,1443.3,410.92,1564.1,324.92,1999.7,248.98,1444.5,283.94,2127.8,235.1,1534,255.69,3033.8,149.87,1794.3,319.25,1930.5,277.67,2158.2,367.74
9318,3414.3,175.67,1541.4,273.16,1461.3,421.22,1599.9,337.91,2048.6,267.21,1447.8,309.19,2001.7,246.26,1555.2,276.88,2870,176.46,1668.7,333.74,1888.5,315.54,2215.7,390.8
9616,3122.3,162.51,1317.9,252.71,1005.9,328.16,1399.5,336.47,1813.2,275.51,1219.5,304.26,1869.9,258.07,1231,258.56,2651.3,184.55,1536.3,329.55,1650.9,304.37,2065.3,405.19
9912,2883.4,153.01,1136.3,289,981.74,443.59,1386.7,440.26,1667.9,315.92,1153.4,379.54,1912.5,300.57,1308.4,304.75,2735.2,182.08,1316.3,373.99,1637.2,382.63,1850.4,462.68
10202,2613.1,159.5,1136.8,306.99,801.09,369.36,1335.4,418.55,1575.1,309.68,1080.8,358.57,1788.9,304.13,1139.6,286.08,2546.3,198.61,1277.4,391.3,1526.3,385.68,1775.8,462.78
10502,2247,142.82,991.66,288,1156.2,554.39,1215.1,453.32,1349.5,323.79,941.93,389.58,1516.2,313.8,1091.6,323.51,2140.5,188.3,1217.6,418.19,1375.1,400.73,1651.7,489.94
10810,2324,141.49,927.28,307.84,1027.5,575.48,1067.4,486.71,1119.2,324.21,840.37,414.21,1313.6,332.38,1040.9,370.76,1843.4,178.73,1110.4,431.78,1299.8,430.13,1498.4,494.39
11100,2125,175.75,706.71,320,853.56,540.05,959.42,480.33,1078.9,338.77,771.52,419.63,1321.7,330.31,1061.6,388.06,2009.9,197.03,885.95,440.88,1058.7,432.45,1266.8,503.17
11400,1873.7,153.28,741.25,334.62,850.31,573.69,934.53,522.83,979.47,360.53,691.32,455.86,1199.8,373.6,929.76,417.11,1646.5,189.05,910.05,475.97,951.72,432.44,1274.8,549.58
11702,1780.3,199.55,745.64,355.14,782.89,526.72,826.86,480.64,856.75,358.26,667.55,439.37,1054.8,373.2,863.33,413.17,1322.1,208.61,875.88,475.32,1028.4,494.63,1240.1,557.98
12002,1631.9,192.91,483.29,352.3,604.82,556.54,709.18,537.86,798.42,399.99,558.42,473.62,1061.7,394.93,810.07,439.56,1674.4,232.26,644.77,493.14,798.48,522.75,1030.9,613.65
12304,1523.4,161.46,481.09,355.78,617.09,609.57,712.64,608.09,765.98,436.75,515.11,522.54,971.91,429.73,803.68,516.29,1465.3,218.19,635.46,520.64,771.29,544.29,979.49,652.78
12600,1344.9,195.28,531.45,354.89,600.63,557.91,661.01,541.21,712.18,436.45,517.29,484.27,811.09,402.46,732.45,492.9,1089.6,226.73,676.76,488.75,764.22,503.78,944.23,630.44
12900,963.63,177.25,176.28,285.66,363.66,574.84,420.75,558.74,481.95,434.7,323.2,490.48,710.3,419.35,568.23,493.56,1100,228.61,394.44,487.03,420.36,447.36,630.96,635.07
13202,1249.3,201.3,364.56,356.97,495.42,604.36,539.81,580.88,624.76,507.74,414.2,540.96,723.51,450.99,637.62,536.01,1088.8,231.55,503.6,491.5,563.55,494.26,717.79,643.78
13500,1070.2,211.77,416.39,416.48,460.26,542.5,496.17,542.58,521.57,452.45,375.72,483.09,592.25,412.43,545.31,484.53,939.03,240.52,461.47,438.08,535.26,473.04,694.29,637.7
13800,902.19,212.33,273.88,530.84,300.91,622.77,346.92,637.6,441.64,569.86,272.51,595.52,579.9,524.51,481.01,589.28,912.09,253.54,346,562.72,385.39,573.85,515.37,696.25
14104,858.96,234.06,262.5,448.92,297.59,497.3,325.36,532.4,424.31,463.84,270.21,503.43,519.55,437.29,446.65,482.24,829.52,221.46,347.36,507.56,370.36,516.94,523,642.01
14402,868.54,234.32,372.95,528.75,365.69,548.25,388.02,582.68,458.52,491.48,336.89,562.83,523.08,482.89,487.71,565.49,764.15,276.58,424.79,543.07,437.11,561.48,595.88,709.99
14700,549.84,215.34,99.484,550.14,129.61,557.18,151.37,598.71,236.62,525.15,113.87,607.39,318.7,512.19,278.32,577.53,567.35,263.76,172.92,541.63,171.39,517.08,342.86,745.95
15000,591.15,240.57,202.31,584.26,203.4,561.81,219.71,550.47,285.48,472.91,167.64,565.84,335.01,464.84,343.5,584.16,551.03,271.17,224.24,541.88,244.54,565.33,368.54,677.95
15300,651.5,267.75,307.66,621.35,301.31,615.8,288,594.35,355.39,516.71,243.46,627.08,398.06,504.88,399.4,657.34,555.16,290.1,329.56,614.93,334.47,632.82,461.66,720.74
15602,367.58,260.34,75.591,685.68,77.484,665.65,65.014,649.15,142.05,552.94,45.267,682.74,197.7,535.02,202.78,691.2,417.72,341,81.418,676.94,86.268,644.17,227.28,743
15900,427,290.31,144.66,624.04,164,630.07,161.48,632.99,226.69,533.59,123.16,620.69,249.26,502.9,262.3,664.79,469.99,377.17,174.31,692.72,186.17,613.31,302.76,727.85
16200,476.58,293.85,230.25,727.26,237.07,663.43,220.9,662.92,275.88,530.2,186.18,666.78,289.33,517.41,295.1,695.85,478.05,432.17,246.85,755.53,280.35,727.14,346.09,719.08
16500,488.42,310.65,331.87,758.67,317.6,698.9,319.11,710.07,341.75,568.48,281.16,689.01,354.16,544.88,344.04,694.57,392.63,491.96,356.33,786.1,367.92,730.08,428.06,737.07
16804,286.31,347.96,95.369,691.32,110.09,655.43,94.843,639.39,156.36,526.6,63.7,594.34,161.46,504.02,141.7,635.76,341.62,528.59,109.46,747.38,120.28,692.35,184.88,663.35
17100,350.33,385.07,179.77,766.34,189.84,727.95,173.84,703.06,197.03,520.68,142.86,661.88,210,549.41,204.03,662.15,356.95,586.12,187.41,809.1,194.34,687.87,246.5,656.8
17402,414.54,419.07,269.72,716.7,262.9,638.98,245.22,633.14,273.8,507.09,222.55,648.65,273.68,529.01,279.43,653.94,404.77,516.22,265.76,771.34,276.08,707.97,324.17,658.87
17700,136.24,429.02,6.889,701.94,20.556,629.44,6.1342,632.69,25.464,448.61,6.2859,630.12,49.461,525.95,48.714,598.44,178.75,586.64,15.319,708.51,16.52,639.83,67.039,627.79
18002,287.9,504.33,178.93,905.77,187.66,786.46,175.63,799.01,193.12,614.02,153.03,809.94,195.74,651.4,199.03,761.63,298.4,724.81,189.71,880.7,192.72,774.81,233.86,739.99
18300,309.23,519.56,209.7,778.9,214.99,669.88,208.1,719.05,217,555.37,182.37,648.29,224.79,589.98,209.51,608.83,300.34,657.7,222.72,759.18,229.68,770.3,244.6,615.91
18600,131.68,565.21,28.152,829.38,33.38,705.6,33.214,768.55,55.791,623.22,16.888,703.52,61.328,614.71,49.591,644.6,180,739.89,40.189,847.8,51.434,811.82,66.697,623.08
18916,196.82,597.15,111.21,831.74,121.08,762.33,109.1,831.03,129.85,685.92,89.866,790.01,120.14,654.06,115.88,691.58,231.21,825.12,124.16,883.57,125.24,874.99,137.91,639.9
19204,283.57,615.18,199.93,788.41,203.33,694.48,196.66,768.55,218.46,663.42,173.05,671.26,198.58,591.11,190.52,567.72,291.97,771.54,217.67,841.35,218.7,834.47,234.75,611.83
19500,50.259,705.04,0,843.11,0,861.41,0,870.43,2.1468,768.45,0,759.82,0,650.52,4.8809,815.07,96.178,830.56,0,912.88,0,929.15,4.1959,678.27
19802,115.47,592.87,55.722,630.38,56.946,671.43,52.275,662.92,65.625,544.76,39.31,606.73,65.713,501.46,65.658,595.65,140.07,552.52,66.865,740.38,68.762,729.02,88.63,590.8
20120,257.37,691.99,197.93,731.48,201.15,821.3,192.02,785.53,203.14,699.21,174.21,723.49,187.15,580.78,191.53,723.23,253.09,733.91,212.49,868.47,209.76,822.5,222.53,634.98
20406,33.349,794.63,0,841.7,0,975.18,0,947.93,0,795.31,0,854.21,0,658.87,0,824.17,56.5,815.88,0,989.1,0,908.83,7.5551,705.47
20708,143.88,744.49,100.89,709.47,102.09,863.31,106.44,779.26,109.42,678.34,85.758,724.73,91.698,592.03,99.518,702.17,150.71,693.99,117.17,859.02,112.07,804.13,126.79,659.97
21004,254.68,785.66,210.64,748.94,211.31,931.47,209.68,817.06,213.27,695.86,197.06,812.6,199.02,630.86,198.91,746.76,249.92,798.02,226.27,903.92,224.36,820.23,237.65,672.64
21300,0,811.74,0,785.35,0,1049.5,0,907.45,0,774.71,0,939.69,0,722.31,0,819.3,3.2655,864.33,0,994.88,0,867.2,0,696.06
21600,80.7,907.16,42.277,761.36,45.373,962.2,44.074,834.74,52.685,705.98,45.62,886.65,39.029,679.43,41.882,755.67,88.119,793.93,54.77,943.51,45.296,842.86,62.876,685.16
21900,108.72,961.28,75.379,790.03,82.619,995.52,84.765,857.79,87.65,717.61,82.121,957.65,70.375,719.84,71.866,787.85,120.24,828.31,94.696,950.98,87.069,834.74,98.854,682.11
22200,0,952.96,0,789.08,0,1017.7,0,850.3,0,777.05,0,969.61,0,752.18,0,813.75,0,835.09,0,966.77,0,906.28,0,637.17
22502,13.607,953.8,0,784.35,0,949.86,0,836.26,0.80501,759.43,0,927.11,0,694.52,0,775.74,10.683,753.29,0,990.23,1.0712,928.7,0,627.16
22804,75.807,905.75,47.865,782.86,54.251,955.08,53.4,852.25,59.62,797.17,54.884,994.67,47.801,758.41,38.54,773.86,76.372,875.78,64.089,945.94,61.127,935.68,61.806,562.89
23100,200.31,984.24,176.4,805.65,185.27,921.22,172.09,853.25,183.66,791.57,170.93,965.19,166,728.12,162.32,772.26,196.89,858.86,196.36,1005.1,191.92,982.15,189.36,679.79
23404,0,898.07,0,741.64,0,864.4,0,785.44,0,748.18,0,890.53,0,698.17,0,695.69,0,768.57,0,902.68,0,896.26,0,679.79
23702,130.75,999.36,108.52,856.59,117.8,1000.5,109.49,960.39,117.41,904.97,114.17,1076.2,103.18,840.75,94.627,816.84,127.64,902,128.17,1052.1,125.76,1001.9,120.44,739.7
24002,213.95,870.82,193.17,793.84,200.02,879.47,190.99,874.65,195.12,829.34,188.24,910.06,183.86,719.09,173.35,739.8,210.08,825.74,212.99,944.52,211.26,958.89,203.32,709.68
24300,0,969.02,0,762.52,0,834.98,0,843.95,0,865.85,0,854.34,0,738.63,0,708.52,0,835.09,0,950.9,0,898.8,0,710.24
24600,119.63,1015.4,88.789,732.28,100.19,880.32,91.487,974.93,95.032,979.28,95.836,906.3,87.224,757.96,77.7,785.73,110,888.25,112.55,1039.8,104.62,952,106.19,777.56
24900,217.91,948.73,190.04,720.91,190.69,811.87,184.03,935.19,187.51,912.43,183.88,778.92,179.13,784.36,166.44,715.86,203.3,857.98,211.04,981.19,211.11,933.5,203.41,742.57
25200,3.6194,956.34,0,818.49,0,875.21,0,998.74,0,989.67,0,840.38,0,827.3,0,745.97,12.212,983.65,0.50151,1021.1,0,992.98,0,795.52
25500,30.883,995.6,15.736,831.47,17.413,940.39,13.374,1068.1,17.56,1064.8,23.099,869.54,17.391,897.82,0,786.17,38.366,1029.4,32.015,1093.8,33.128,1088,28.246,848.02
25802,217.77,722.18,209.34,679.55,206.95,744.82,200.38,857.83,200.64,889.59,198.94,734.39,192.17,679.55,180.98,664.11,223.63,874.23,225.56,867.71,224.79,793.55,221.47,730.32
26100,0,922.73,0,779.99,0,937.85,0,1038.8,0,1047.6,0,877.3,0,818.63,0,774.74,0,1007.9,0,1008.7,0,998.96,0,820.19
26402,54.699,860.89,35.583,652.88,35.562,775.6,36.365,816.41,40.921,848.57,41.977,713.2,27.61,586.72,20.817,609.22,55.667,753.82,59.046,885.66,51.606,910.78,47.087,742.62
26702,220.78,850.98,205.43,585.29,208.74,819.99,201.28,771.15,200.91,854.06,195.76,719.5,186.18,480.86,181.13,617.13,217.36,866.7,225.57,878.76,222.84,863.03,221.83,685.88
27000,0,896.9,0,632.98,0,897.09,0,903.76,0,950.33,0,807.3,0,727.82,0,668.97,0,926.36,0,942.46,0,848.73,0,724.44
27302,48.504,796.03,49.218,591.63,48.848,781.9,38.088,764.7,51.021,797.08,58.948,699.66,24.671,608.59,7.372,574.11,49.599,820.97,50.413,826.96,32.168,661.03,73.777,683.64
27600,174.88,765.97,174.34,582.75,176.79,788.08,166.08,766.52,177.05,796.04,186.12,725.3,134.41,613.76,126.74,567.63,175.67,803.59,186.48,815.44,153.12,724.87,215.01,670.54
27900,33.536,696.89,66.765,572.13,41.683,769.47,13.327,660.82,64.362,787.66,95.423,718.51,11.831,600.2,9.1535,566.01,49.905,772.75,30.198,770.16,13.355,695.87,90.488,639.97
28202,156.2,594.65,233.67,509.86,191.66,655.69,159.15,601.14,198.18,642.71,246.53,584.3,134.41,495.15,147.53,489.32,181.07,658.68,163.79,640.1,138.29,597.49,236.13,561.04
28500,357.52,520.55,477.14,489.68,410.51,650.21,352.32,588.75,400.59,656.5,432.43,591.67,318.29,512.25,338.42,496.73,370.49,631.29,370.26,614.19,334.61,571.68,449.56,530
28800,528.26,570.35,601.15,468.66,528.75,638.41,438.17,581.81,521.01,670.3,550.02,585.29,397.48,503.5,450.38,487.18,474.44,621.77,467.85,614.94,463.49,546.99,561.22,519.31
29100,377.57,449.65,495.11,391.73,414.09,501.23,303.41,430.99,435.09,495.63,516.4,447.73,299.71,382.56,395.45,373.58,399.88,476.78,376.37,509.68,373.12,471.93,400.1,418.51
29400,732.63,475.69,842.97,407.29,723.89,541.81,581.08,481.57,716.44,540.47,778.92,473.17,553.15,411.98,663.3,401.56,600.16,494.72,656.93,530.65,674.3,483.78,695.81,414.2
29708,794.23,383.3,922.45,350.4,758.76,430.17,668.36,400.74,778.07,431.81,845.33,388.01,622.05,336.95,727.47,335.77,648.45,415.75,774.28,443.17,830.04,418.53,759.54,350.68
30000,781.04,411.87,946.22,374.33,737,459.32,638.05,429.47,850.6,477.31,971.73,418.69,623.98,344.1,837.37,351.79,738.15,447.7,705,471.96,821.8,454.04,673.63,385.68
30300,1040,355.45,1048.1,292.92,1015.2,406.45,893.82,378.21,1082.2,429.48,1151.7,359.07,771.61,287.9,991.65,302.7,866.47,380.93,937.16,415.31,1050.7,386.7,876.62,315.02
30600,1114.9,330.78,1218.5,310.92,1050.7,379.86,945.32,346.03,1064.9,397.11,1096.5,323.08,831.92,293.01,1050.3,310.76,807.96,345.8,1094.5,401.06,1220.2,385.2,1041.3,328.47
30904,1143.2,330.47,896.74,228.06,1070.2,363.8,1038.3,334.78,1158.6,367.49,1264.6,307.71,919.19,261.53,1217.3,280.72,945.37,329.03,997.44,367.02,1117.5,351.35,873.79,279.99
31200,1436.7,323.11,1470.4,273.76,1309.5,348.17,1333.3,321.97,1393.5,371.94,1470.5,295.89,1063.6,250.62,1417.6,276,1047.9,308.98,1244.5,366.16,1378.9,342.57,1095.7,271.68
31500,1460.3,285,1381.4,240.73,1267.8,302.1,1379.6,293.13,1239.6,300.79,1293.3,259.94,1003,222.28,1237.9,239.16,963.69,274.22,1383.3,328.78,1407.4,305.48,1200.1,250.65
31800,1480.5,273.35,1436,225.9,1324.9,287.89,1668.4,300.8,1414.5,299.73,1656.3,257.62,1184,213.18,1512.5,228.98,1170.7,257.96,1402.8,320.14,1384.9,293.9,1145.2,230.77
32102,1605.1,256.95,1474.9,214.03,1527.8,270.96,1934.8,270.06,1394.3,250.51,1699.7,232.76,1252.8,198.01,1549.8,209.09,1299.3,240.94,1486.3,285.72,1399.7,268.49,1339.4,241.42
32400,1876.8,246.78,1828.1,210.16,1683.2,269.91,2231.7,260.17,1665.4,262.99,1816.3,232.72,1312.3,185.6,1712.5,207.88,1419.4,254.77,1785.7,284.44,1575.8,257.45,1653.8,229.81
32704,1722.5,225.26,1683.2,192.69,1522.1,232.27,2224.2,234.42,1625.5,227.29,1889.7,210.11,1310.9,167.99,1773,196.57,1458,223.47,1635.6,251.92,1289.5,216.83,1603.8,215.62
33000,1946.4,202.88,2062.1,177.5,1741.6,225.09,2440.6,217.83,1714.9,227.03,1957.1,203.92,1252.7,134.08,1783.6,177.46,1561.3,208.81,1873.5,235.88,1459.1,194.6,1860.7,189.67
33300,1957.4,208.41,1900.9,184.99,1593.3,214.17,2256.7,211.96,1571.9,212.72,1762.4,195.43,1256.5,149.59,1633,174.57,1529.9,201.61,1858.5,236.94,1367.2,197.23,1909.9,204.66
33600,1963.7,206.51,1876,178.65,1613.1,212.67,2507.9,209.51,1710.2,212.38,2129.2,193.16,1518,144.2,1877.6,171.78,1696.7,194.2,1925.1,233.76,1385.6,195.51,1856.8,189.76
33900,2343,180.93,2200.3,158.16,1818.1,180.05,2886.3,186.66,1995.3,192.18,2260.6,171.43,1650,121.29,1971.6,145.85,1847.2,175.58,2218.6,215.15,1608.7,170.54,2170.2,168.36
34200,2476.9,186.92,2126.5,162.07,1773.4,183.4,2549.7,176.27,1766.2,174.44,2031.2,165.94,1523.9,126.53,1799.8,147.13,1790.8,177.41,2209.3,209.38,1720.8,176.41,2315,173.42
34500,2307.1,171.59,1984.6,142.5,1436.6,148.27,2655.2,166.32,1846.8,162.69,2258.2,154.6,1621,109.14,1979.6,134.53,1872.8,159.48,2017.6,186.43,1613,159.76,2100.5,149.01
34800,2685.6,147.03,2226.9,122.17,1633.3,129.01,2960.6,143.53,2117.8,148.82,2470.1,134.98,1740,88.003,2108.3,108.89,2168,146.06,2277.3,164.48,1834,135.47,2368,122.34
35100,2738.9,177.83,2067.2,142.48,1702.2,160.94,2779.4,166.79,2100.3,171.25,2248.6,151.28,1636.7,122.22,1891.3,134.74,2114.3,170.21,2338.3,187.13,1907.7,164.91,2380.6,159.18
35400,2507.3,143.25,2084.5,123.45,1564.9,129.97,2669.2,136.98,2006.5,137.69,2335.3,121.95,1698.8,91.744,1971.7,102.28,2351.6,141.49,2218.4,157.26,1686.3,127.43,1308.8,88.264
35700,2488.7,149.73,2267.6,140.89,1546.5,135.87,2865.7,148.18,2110.4,143.2,2379.8,130.54,1820.2,110.22,1915.2,118.47,2455.2,159.04,2239.1,162.15,1575.6,139.55,1273.3,112.94
36000,2753.7,145.97,2560.5,139.06,1995.5,138.92,2945.7,142.8,2285.5,143.5,2442.3,126.33,1807.7,105.37,1977.1,109.21,2447.3,150.27,2461.4,157.45,1791.4,127.69,1884.9,116.27
36312,2602.4,125.65,2282.2,111.19,1889.4,121.99,2713.7,118.68,2254.4,126.75,2485.9,110.99,1794.2,85.174,2085.3,91.619,2519.8,120.85,2266.7,130.58,1668,100.49,2318.2,115.21
36600,2903,159.33,2542.6,142.53,1946.2,141.7,3101.7,149.48,2536.8,148.38,2583.4,128.64,1887.5,116.63,2164.1,121.48,2650.6,151.28,2390.9,157.96,1781.6,136.59,2478,144.69
36906,3135.7,119.13,2752.7,107.09,2063.2,106.16,2978.9,109.59,2255.6,104.59,2485.9,96.359,1835.1,77.035,2175.3,86.637,2942.7,127.84,2466.3,119.14,2256.8,104.75,2326.5,97.929
37202,3082.7,112.65,2808.8,102.45,2204.2,104.58,2863.2,104.6,2127,91.189,2485.1,96.598,1845.4,74.063,2062.8,84.553,2963.6,120.98,2442.7,114.19,2301.6,99.063,2363.1,94.149
37500,3033.5,136.9,2777.4,126.37,2131.4,123.87,2963.9,121.68,2586,127.94,2703.3,112.88,1988.7,97.633,2222.3,105.48,3355.1,144.48,2427.2,136.52,2210.2,125.34,2960.2,135.8
37802,2654.8,94.616,2861.8,99.246,2096.7,91.366,2883.7,96.299,2179.4,81.671,2538.1,85.338,1891.9,73.801,2045.4,78.165,3273,114.97,2610.5,106.55,2111.7,91.084,2770.4,100.64
38106,3283.1,96.847,2499.6,72.708,1842.5,69.061,2572.8,72.575,2249.2,66.834,2595.7,63.582,1862.1,48.193,2144.5,56.156,3550.9,95.871,2491.3,81.324,1869.3,66.007,2332,69.634
38406,3514.3,138.06,2590.7,113.01,2003.5,112.98,2798.3,109.62,2589,105.45,2703.2,100,1975.5,89.629,2265,95.029,3717.5,134.24,2633.6,123.14,2161.9,113.11,1837.3,99.472
38700,3960.9,109.41,3086.6,85.09,2243.5,81.277,3068.2,83.863,2936.9,84.566,2574.4,72.516,1980.1,58.132,2239.3,66.746,3507.8,102.64,2749.6,89.514,2432.1,84.286,1640.8,55.265
39000,3306.8,143.18,2475,118.9,1796.6,111.92,2403.9,113,2257.3,115.28,2039.1,101.65,1641.8,95.127,1743.5,98.481,1959.4,131.75,2414.8,127.96,2104.8,120.02,1117.9,95.068
39300,3760.3,134.74,2840.8,111.84,2046,108.96,2873.9,103.37,3024.9,108.56,2770.4,97.472,2120.7,87.315,2306.1,88.248,3922.7,129.71,2602.9,117.51,2253.4,110.53,1423.8,85.302
39600,3598.1,103.09,3130.7,86.45,2166,75.683,2943.6,78.304,2988,80.272,2646.6,68.826,2237.7,63.947,2186.4,63.716,3757.4,103.46,2677.5,95.906,2387.6,82.784,1282.3,52.47
39900,3602.2,141.19,2815.7,117.38,1952,108.3,2755.2,109.25,2644.4,108.02,2557.8,95.347,2238.6,96.132,2160.9,92.926,3985,130.45,2735.6,130.46,2145,115.37,1209.8,90.807
40200,3627.5,111.97,2632.5,89.706,1871.8,80.083,2944.9,88.798,2738.2,86.56,2644.9,77.349,2318.9,70.781,2155.2,68.002,4020.5,106.72,2650.2,105.86,2135,91.686,1108.6,58.62
40500,4795.4,112.64,2956.6,70.746,2150.2,64.166,3304.1,72.154,3105,76.413,2809.2,60.367,2509.7,54.063,2342.6,54.01,4251.7,91.309,3004.9,90.901,2569.4,76.036,1090.7,37.303
