0,1450.5,1072.2,73.248,2551.6,98.46,4404.7,67.428,2165.1,113.16,2717,32.222,1480.4,17.669,1162,50.978,2137.5
299,1382.9,1115.8,63.895,2552.6,102.72,4584.1,60.829,2147.1,116.1,2849.4,35.244,1552,16.708,1109.6,53.78,1974.3
601,1222.4,1318,54.467,3073.6,88.676,5611.5,52.444,2590.8,97.068,3566.3,23.716,1939.1,11.501,1504.4,44.025,2425.9
900,1447.9,1022.8,73.2,2530.7,116.82,4430.3,69.58,2053.2,122.54,2719.9,39.196,1525.5,19.615,1248.1,57.911,1927.6
1201,1311.3,1092.7,70.676,2684.8,98.715,4710.3,60.254,2134.6,109.15,2882.7,34.578,1674.8,14.503,1341.6,54.3,1971.1
1501,1197.4,881.42,66.503,2283.6,101.24,3842.3,61.631,1735,111.35,2331.7,35.575,1370.2,18.065,1153.2,55.012,1693.7
1801,1003.3,812.8,57.14,1988.5,81.189,3358.5,42.535,1544,87.254,2071.1,24.529,1236.7,10.071,1015.6,35.535,1450.7
2101,802.13,806.9,44.542,1766.6,63.813,3121.6,37.654,1499,71.758,1935.7,21.319,1282.2,6.5891,933.07,31.786,1356.8
2400,472.66,508.45,26.559,992.58,40.533,1850.9,20.021,907.42,37.582,1242.8,8.2285,820.98,NaN,517.87,20.301,853.69
2701,411.23,524.42,27.05,989.76,36.967,1871.1,23.618,984.15,41.53,1318.5,13.145,908.29,5.6517,520.22,18.795,824.41
3001,292.66,368.8,15.794,659.82,27.723,1393.1,15.451,720.58,30.821,985.11,4.2131,655.67,NaN,393,10.738,613.69
3301,500.21,500.91,32.12,1037.8,43.722,1846,25.193,983.75,54.184,1183.5,14.874,892.48,7.3255,705.42,21.376,900.56
3601,302.8,478.83,23.454,928.43,29.546,1683.4,16.936,910.94,29.448,1116.3,6.8331,862.52,2.2924,569.97,13.873,800.21
3901,173.69,289.87,16.623,460.09,22.027,918.57,10.155,474.79,18.851,628.17,NaN,360.23,1.1255,262.83,17.133,466.59
4201,205.49,322.19,18.431,554.26,27.947,1105.9,15.793,566.6,23.81,676.8,2.8671,423.57,2.5506,364.62,12.445,565.5
4501,208.07,365.6,19.094,599.64,26.266,1249.7,19.9,693.11,25.866,690.59,9.092,627.39,3.0858,284.99,17.96,588.06
4801,245.84,485.57,20.488,873.02,29.484,1618.7,13.649,850.18,24.468,868.84,8.1127,899.65,1.0912,490.89,15.085,864.02
5101,230.2,548.07,20.393,909.66,23.436,1706.6,15.038,864,25.348,941.24,12.191,949.9,NaN,466.24,12.809,943.77
5401,119.68,316.8,13.41,430.2,16.848,904.74,11.169,404.73,19.152,569.01,5.0135,519.25,0.50812,241.93,14.156,537.3
5701,270.97,666.68,33.017,1229.4,30.267,1974.1,32.53,1244.7,26.713,806.88,19.702,1079.9,4.6266,805.47,23.173,1204.7
6001,261.22,867.13,40.925,1651.4,36.403,2449.7,33.495,1520.8,31.881,1137.1,24.123,1414.9,16.561,1136.7,26.659,1404.2
6300,233.94,979.77,36.944,1855.5,33.669,2696.8,29.635,1715.4,31.48,1434.8,20.156,1622.8,11.174,1438.7,23.282,1597.7
6601,194.37,798.84,31.673,1389.1,28.653,2121.6,30.102,1419.1,27.541,1096.4,17.791,1268.9,7.9019,1045.1,26.59,1235
6900,201.79,919.44,41.792,1569,33.047,2234.3,36.545,1610.1,37.973,1224.4,25.531,1449.1,17.431,1153.8,26.718,1361.9
7201,171.59,661.96,34.279,1015.5,32.561,1545.2,30.824,1141.9,30.121,819.02,24.253,995.54,9.2112,777.44,27.165,981.87
7501,136.52,1081.8,26.928,1638.8,29.797,2454.9,30.836,1800.4,23.086,1278.3,19.554,1596,11.57,1282.5,22.301,1542.7
7801,152.13,1133.6,31.69,1681.2,31.875,2421.7,38.746,1839.1,30.898,1242,26.796,1621.2,16.409,1422.6,26.724,1540.8
8100,122.21,851.33,28.238,1186.7,26.843,1742.4,31.721,1318.9,21.304,900.04,16.183,1164.7,8.7267,1023.6,25.496,1239.3
8401,122.23,935.92,29.761,1155.4,30.383,1679.1,36.726,1459.1,22.755,937.53,22.412,1228.3,11.981,977.04,25.563,1177.4
8701,113.16,1078.2,32.699,1485.7,29.822,2094,36.601,1699.2,15.178,1090.6,21.742,1490.5,10.805,1161.3,19.813,1395.9
9000,105.41,774.24,26.25,994.23,29.939,1435.2,37.129,1155.6,13.916,751.39,15.164,963.71,7.5439,807.66,24.461,976.5
9300,110.24,878.23,25.023,1160.9,26.727,1684.4,39.214,1367.8,15.346,869.94,14.427,1113,8.9847,944.16,23.773,1079.3
9601,107.49,657.85,24.474,786.43,30.07,1218.5,34.489,873.16,13.921,620.51,14.024,802.41,9.5598,678.4,17.944,772.34
9901,95.533,535.77,12.17,365.22,18.669,735.7,22.48,538.36,13.241,487.71,5.3837,456.99,4.5142,424.6,17.391,642.68
10201,122.22,581.83,19.054,546.6,29.837,1052.6,33.914,708.82,23.837,570.12,13.707,704.17,11.47,497.98,16.683,670.02
10500,144.1,517.51,18.05,612.82,33.488,969.34,39.91,656.39,34.81,512.76,12.208,653.68,14.881,436.7,21.815,641.31
10801,105.57,378.96,11.596,296.43,19.575,551.15,22.069,333.53,23.796,295.06,3.0479,401.28,7.0802,177.78,20.105,394.09
11101,196.87,623.31,22.49,634.19,32.34,1079.8,56.231,776.73,59.546,585.76,10.047,758.27,22.472,396.84,34.14,679.71
11401,171.32,385.54,17.767,364.56,24.34,577.44,45.198,458.41,46.533,309.1,6.0309,468.38,20.946,280.1,31.582,455.27
11701,287.66,674.56,30.371,946.91,49.632,1399.6,80.878,902.81,100.09,656.89,18.351,912.75,57.894,692.57,49.46,786.3
12000,334.31,702.96,36.752,1060,47.953,1458.1,85.27,899.88,124.67,668.17,17.271,920.06,75.738,797.73,66.056,820.26
12300,387.64,866.45,49.107,1372.8,61.72,1846.3,106.01,1125.8,167.1,835.34,21.165,1224.6,92.414,1051.7,83.824,1028.4
12601,385.97,809.46,55.417,1255.1,66.262,1816.3,114.49,1057.5,172.96,783.37,26.162,1152.8,109.13,996.46,100.73,966.25
12902,335.56,660.99,48.023,1082.5,62.316,1535.2,101.77,899.83,156.67,636.88,18.586,967.55,91.992,854.94,86.336,843.18
13201,369.52,914.14,59.834,1429.5,65.327,2105.9,107.96,1141.9,178.22,820.32,27.631,1330.3,114.08,1236.9,98.359,1115.4
13500,354.93,862.18,57.984,1320.9,63.287,2051.2,99.313,1033,166.47,733.79,19.281,1171.1,106.68,1122.2,87.313,962.17
13801,329.17,718.84,53.14,1069.2,59.716,1780.6,101.2,959.99,161.07,623.55,19.851,928.49,105.05,920.61,82.521,880.7
14101,343.36,909.75,55.077,1342.8,68.762,2448.6,107.08,1222,192.19,848.76,20.794,1142.6,114.78,1174.2,95.516,1041.6
14400,307.24,1014.6,55.796,1496.1,64.481,2799.5,107.22,1467.4,169.97,934.5,24.14,1292.3,109.2,1342.2,81.914,1230.2
14701,275.51,1025.2,45.683,1335,62.157,2678.5,96.011,1398.3,143.45,858.48,19.876,1247.7,91.406,1231.8,70.293,1152.8
15000,274.23,973.36,53.042,1336.1,68.875,2542.9,99.425,1288.2,163.6,828.82,19.305,1152.5,96.107,1145.4,78.242,1052.8
15301,184.29,1091.3,33.837,1268.4,47.672,2618.5,73.824,1478.4,96.742,808.47,7.1186,1187,52.874,1085.4,54.798,1192.8
15601,238.21,1138.5,53.552,1381.4,70.489,2578.9,100.61,1404.4,134.91,826.58,19.535,1157.2,92.44,1108.1,75.465,1173.1
15901,214.43,1234.2,45.625,1490.7,69.648,2755.4,99.503,1572,125.95,900.74,18.703,1268.8,84.657,1148.9,78.824,1298
16201,190.5,1033.2,39.849,1271.5,70.898,2272.2,78.64,1220.5,106.12,747.61,14.321,989.91,69.488,939.65,61.069,1090.6
16501,189,1335.5,44.791,1566.7,71.808,2764.6,91.635,1614.8,127.11,958.2,15.198,1328.1,68.17,1128.3,63.319,1357
16801,157.81,1357,37.403,1521.3,65.491,2702.7,81.52,1717.1,99.225,924.17,8.7014,1345.8,59.353,1092.9,53.998,1335.1
17101,154.12,1127.5,33.196,1224.1,68.903,2102.9,81.543,1382.4,97.373,778.46,12.528,1114.1,52.207,876.95,60.952,1154.6
17401,147.51,1305.9,34.079,1416.4,73.16,2477.7,85.5,1642,97.249,907.52,14.669,1353.1,55.795,1035.9,64.538,1352.2
17701,116.4,1341.2,26.415,1335.6,55.595,2345,57.343,1588.9,74.448,937.81,8.0253,1373.8,38.058,1042.1,55.611,1387.4
18001,132,1070.6,35.748,1020.8,66.682,1703.8,70.099,1251.6,82.171,715.71,13.324,990.54,46.03,751.04,61.771,1010.4
18302,128.82,1122.6,39.361,1113.8,73.258,1737.6,79.131,1327.7,103.11,736.48,18.028,1070.8,56.361,811.37,66.101,1036.9
18601,139.37,1018,40.322,1018.8,89.631,1543.6,96.3,1159.8,101.27,696.19,18.474,960.5,65.148,745.04,77.28,937.23
18901,127.21,1076.1,42.196,1038.2,82.893,1803.4,87.609,1135.5,90.16,737.71,20.888,1045.1,66.701,797.89,60.345,827.92
19201,216.65,985.54,81.242,981.02,150.54,1632.4,183.15,1124.1,155.78,668.69,51.919,907.36,118.3,722.41,115.75,828.63
19501,233.98,991.65,89.962,970.72,165.44,1676.9,203.14,1151.4,178.21,690.64,57.157,943.98,136.19,769.37,165.1,988.65
19801,345.82,833.97,141.84,840.06,268.01,1415.1,321.66,986.94,269.74,576.99,103.47,787.79,244.93,613.09,255.49,806.81
20102,293.89,825.5,106.46,797.41,217.17,1362.4,280.86,988.22,256.08,601.72,99.834,836.51,197.36,606.28,251.3,813.46
20402,451.16,691.98,193.27,677.05,337.46,1100.7,434.98,831.13,388.35,493.29,161.54,662.73,312.13,493.82,363.96,709.98
20702,543.99,786.8,236.04,774.46,434.02,1266,519.03,954.91,481.31,564.82,213,773.26,401.19,556.16,460.65,775.39
21002,459.63,781.55,176.82,724.15,342.3,1271.3,420.46,948.37,410.28,583.88,182.56,817.86,322.45,553.29,407.59,795.73
21301,568.17,738.01,235.12,704.33,476.57,1236.5,519.17,860.88,538.55,532.69,241.26,791.11,442.68,516.96,511.79,744.55
21601,495.02,702.4,177.72,639.48,379.44,1095.2,424.97,807.08,440.24,472.58,200.9,724.36,340.62,453.99,438.78,659.15
21902,480.42,568.24,166.81,464.58,355.99,836.05,413.4,636.52,409.56,367.52,199.41,573.58,315.4,344.33,362.3,473.82
22201,486.37,582.74,170.38,477.58,358.18,838.48,438.07,658.5,435.98,365.15,212.32,599.85,335.16,342.64,370.86,450.19
22501,495.43,809.94,201.64,805.37,379.43,1219.5,423.03,917.94,425.95,512.11,208.2,860.84,347.74,544.19,433.46,710.04
22801,286.94,381.1,65.634,189.58,214.15,506.49,239.97,385.56,234.8,215.54,123.04,372.89,167.5,189.38,185.1,227.62
23102,393.2,605.03,131.2,444.97,275.78,803.1,333.46,648.83,347.31,364,157.13,572.71,227.41,317.21,274.2,383.55
23402,416.48,750.73,147.04,687.7,295.29,1049.9,341.15,807.65,348.65,460.93,158.9,738.22,261.57,426.11,323.12,536.96
23700,486.12,663.58,200.69,664.47,389.67,953.02,430.71,714.88,448.84,415.41,217.37,653.9,334.95,374.13,431.41,490.74
24001,465.15,795.98,197.62,823.69,365.88,1127.4,436.18,878.01,390.98,487.36,190.94,788.76,329.09,479.44,396.76,584.93
24301,376.03,636.29,152.93,610.21,286.62,885.52,350.21,694.91,325,397.51,158.7,603.51,244.85,374.54,328.2,484.52
24602,370.69,721.7,153.87,692.5,290.93,959.12,357.68,764.54,318.21,435.06,153.81,634.29,252.75,424.29,336.46,513.72
24901,407.58,909.19,200.69,1006.7,337.51,1261.1,396.31,935.27,358.22,556.92,167.42,811.55,311.94,588.87,371.25,663.5
25201,287.93,718.77,132.3,739.92,223.64,946.32,265.57,717.37,242.51,417.71,103.67,559.71,190.26,438.93,260.29,519.29
25501,318.66,938.2,164.18,1020.7,272.99,1234.3,326.2,958.15,294.06,579.32,126.8,724.4,242.2,597.27,302.46,647.67
25801,253.71,980,127.43,1002.5,229.05,1242.5,264.3,942.08,226.72,574.99,109.64,805.43,191.19,633.24,237.52,662.26
26101,243.43,871.74,139.7,928.5,212.16,1064.1,242.28,807.11,224.65,505.77,104.77,680.8,198.15,568.61,216.77,538.94
26401,220.18,694.48,108.75,666.03,195.48,849.46,201.19,613.86,188.79,377.83,99.285,552.69,158.38,427.31,165.72,408.45
