17424,4678.1,265.13,2991.6,211.5,2531.9,208.59,3112.7,217.74,5920.6,298.41,4942.8,284.75,5168.8,269.34,4582.2,278.32,3831.9,245.28,4154.9,258.13,3461.4,233.64,4138.4,262.06,3862.2,259.92
17680,5072.1,289.49,3228.7,246.52,2750.6,243.15,3340.1,252.35,7304.7,333.85,5901.3,312.41,6264.9,296.44,5347.6,321.26,4233.1,289.17,4698.7,302.18,3772.8,273,4468.1,293.61,5018.3,310.74
17980,5139.5,274.51,3491.3,225.57,2731.9,222.17,3391.7,234.2,6972.6,313.45,5631.8,289.71,6210.6,275.2,5146.8,283.82,4062.2,255.76,4617.2,270.27,3773.1,249.21,4493.1,267.78,4630.4,269.01
18290,4013.5,270.71,2756.6,220.08,2146.1,220.2,2621.1,229.57,5690,319.74,4323.5,285.97,4980.4,270.55,4874.8,278.63,3888,256.49,4202.9,264.09,3275.4,240.21,3689.2,265.43,4037.2,262.43
18620,5569.4,286.91,3692.5,242.37,3012,246.07,3649.9,256.08,7932.7,347.34,5627.1,298.54,6186.8,288.08,5257,304.7,4097.8,281.17,4606.5,278.81,3807.2,267.18,4278,278.07,4796.8,289.44
18900,3752.4,250.15,2664.3,204.97,1966.6,202.26,2456.9,216.01,5633.1,297.08,4270.9,272.34,4842.8,255.42,3909.3,262.77,2950.8,238.63,3731.9,252.46,2767,225.65,3670.4,253.73,2627,229.75
19188,4596.5,295.61,2907.2,252.74,2552.7,258.71,3043.8,261.71,6857.6,322.09,4518.6,302.42,5319.4,301.51,5009.9,318.64,3831.5,294.66,4406.3,306.21,3440.7,282.14,3885.5,296.78,5727.8,323.45
19486,5373,297.42,3245.4,244.83,2859.5,254.26,3319.5,257.39,6869.9,342.53,4925.1,302.95,5405.6,294.33,4672,309.9,3370.3,285.62,4089.6,297.09,3343.4,281.59,4010.3,291.94,4867.7,314.72
19780,5323.6,254.4,3104.5,200.68,2940.1,211.03,3282.8,219.67,7616.7,316.05,5156,260.39,5899.3,255.44,4896.1,255.67,3657.2,231.81,4447.8,242.71,3545.3,226.2,4292.8,248.51,5475.6,263.93
20116,4270,296.42,2597.9,251.01,2479.8,258.34,2703.9,263.12,4582.8,343.47,3964,293.18,4708.3,296.4,4589.3,313.27,3547.2,293.83,4234.3,298.54,3027.3,281.17,3469.3,291.7,5389.7,321.64
20388,5364.7,289.57,3441.5,249.6,3156.8,246.85,3462.8,257.91,7029.7,364.73,4878.1,292.82,5206.5,287.75,4544.1,296.72,3647.2,278.98,4292.5,283.06,3305.9,262.76,4043.3,283.71,4900.7,305.2
20686,5157.2,262.89,3129.8,219.64,3004.1,221.95,3183,228.99,7077.7,333.97,4748.8,269.11,5387.2,268.29,4737.1,268.6,3885.4,251.58,4830.8,261.61,3463.7,236.9,4136.2,251.4,5565,281.59
20984,4812.9,293.24,2926.6,252.75,2861.7,257.73,3042.4,260.24,7008.9,368.01,4410.4,298.64,4931.7,297.91,4588.9,306.35,3802.5,293.59,4919.9,302.42,3531.5,274.03,3867.9,286.25,5577,321.29
21282,5147.4,264.39,3245,222.57,3153.1,216.47,3406.6,224.45,6916.7,332.91,4652.6,266.56,4745.4,266.95,4142.5,265.58,3472.8,245.11,4588.1,263.29,3079.1,231.02,3742.1,253.99,4770.6,278.2
21588,5037.8,247.55,3178.5,201.33,3179.7,204.01,3361.8,205.01,7683,318.41,4727.4,248.86,5047.3,244.62,4119.8,239.48,3786.9,228.98,5063.4,244.25,3297.6,211.89,4021.5,232.56,5330.5,259.08
21880,5409.5,294.62,3173.1,253.57,3199.1,250.5,3437,255.32,8161.9,360.88,4620.3,291.27,5368.2,294.71,5314.1,312.78,4266.4,292.43,5743.7,302.17,3961,271.8,4110.1,287.59,5976.3,317.04
22230,5013.5,250.71,3103.6,195.42,3307,192.93,3405.6,199.89,6780.9,319.86,4410.7,244.01,4688.8,247.65,4441.6,250.25,3811,227.1,4408.7,236.19,3125,206.36,3639.6,222.82,4905.1,264.61
22526,5201.6,286.78,3095.4,241.85,3433.2,250.52,3378.6,250.35,7687.4,342.2,4839.7,287.23,5380.3,295.59,4675.6,309.49,4255.5,290.64,5274.4,301.69,3510.2,271.15,4059.5,277.99,5874.1,320.56
22784,4328.7,289.81,2869.6,246.12,3131.6,249.57,3020.2,251.96,7125.8,356.53,4203.2,287.49,4885.9,295.12,4301,301.65,4163.5,289.26,5139.8,302.6,3358.9,274.1,3679.9,277.81,5909.8,318.09
23080,4269.1,237.17,3006.2,201.35,3462,211.12,3164.6,204.89,6211.9,327.75,4158,248.33,4375.5,258.65,3968.9,250.48,3887.3,243.9,4373.6,253.69,3146.1,224.91,3387.7,230.09,4653.5,277.97
23382,4635,270.13,3110.5,235.08,3534.5,244.68,3157.5,235.6,7411.4,347.05,4501.3,277.87,4992.3,283.14,4099.6,286.8,4373.4,287.17,4994.6,290.98,3153.3,257.88,3564.1,264.49,3132.2,264.4
23680,4647.5,266.56,3062,231,3385.8,236.04,3177.2,231.26,8271.2,357.74,4609.9,270.99,5250.4,281.33,4367.7,272.12,4965.4,280.77,5730.3,283.45,3753.1,252.88,3592.3,254.49,7512.3,322.72
23980,3988.2,246.72,2779.3,213.92,3317.8,221.15,3100.1,216.32,6118.9,338.72,3962,257.29,4095.9,258.01,3580.9,260.29,4095.2,267.56,4084.4,257.73,2339,228.11,3017.4,236.48,4452.8,299.31
24280,4484.2,266.42,2990.2,234.13,3433.8,238.9,3237.8,235.49,7421.2,343.36,4502.4,273.87,4780,275.5,3912,286.38,4928.2,305.31,4741,288.44,3164.7,266.47,3204.3,262.1,5660,340.94
24580,4776.3,252.28,3134.6,216.9,3471.9,216.24,3100.2,216.94,7972.4,335.9,4307.6,254.69,5060.7,253.78,4145.1,263.47,5295.6,283.44,5126.1,267.59,3435.6,234.71,3406.7,236.45,6806.4,328.62
24878,4662.1,291.5,3039.3,259.02,3452.2,264.49,3244.9,259.02,6462.5,328.59,3899.8,293.18,4389.5,289.94,3856.2,309.47,4568.4,333.5,4405.3,310.91,2916.5,280.16,2982.3,285.46,4698.9,356.53
25180,4146.5,275.08,2680.1,241.8,3050.8,250.22,2877.8,245.71,6967.5,347.76,3721.4,276.98,4107.7,275.44,3382.9,292.45,4647.4,322.69,4054.5,289.42,2582.6,266.97,2734.2,269.04,3799.6,300.39
25478,5106.1,261.04,3005.2,214.17,3598.6,225.74,3008.3,217.78,8124.7,346.74,4796.3,264.57,5375.3,258.07,3932.4,250.2,5404.6,286.37,5081.4,264.74,3524.2,231.66,3375.7,240.54,7660.2,321.05
25780,4300.6,271.04,2971.1,240.76,3484.3,244.84,3298.4,238.95,6480.8,339.17,4175.4,278.17,4230.8,265.11,3671.6,282.49,4540.2,316.84,4217.6,290.89,2863.9,264.09,3042.6,266.8,3964.6,312.31
26078,4816.1,252.13,3148.8,230.2,3528.3,227.03,3342,220.69,8346.8,357.82,4460.6,258.39,4875.2,251.31,3749.4,252.59,5637.7,290.97,4990.9,275.65,3206.4,240.48,3353.1,250.88,4592.1,276.11
26380,4800.5,239.54,3267.2,225.8,3558.2,210.54,3404.9,210.02,8606.2,345.72,4675.8,247.84,4882.1,240.57,3939.3,241.44,5886,278.07,5190.3,260.65,3457.9,229.37,3589.9,238.44,6566.9,296.03
26680,4078.5,262.18,2787.5,257.9,3042.8,249.71,3068.8,237.64,7954.6,365.96,3957.8,273.83,4066.5,267.21,3865,284.9,5843.6,310.54,4946.7,298.78,3374.9,265.22,3108.8,268.5,7206,325.44
26980,5262.2,253.07,3001.6,245.96,3121.6,224.86,3274.8,216.34,7887.5,360.1,4420.2,259.52,4448.2,253.58,3611.7,259.63,5445.8,288.68,4672.6,276.96,3260.6,240.7,3015.2,250.57,5850.8,310.16
27280,5092.9,254.19,3174.7,265.76,3571.3,254.91,3575.4,234.72,9051.6,383.53,4384,265.69,4874.3,268.84,3443.5,253.05,6211.3,293.37,5108.1,287.67,3663.5,255.64,3566.7,269.5,7866.1,326.6
27580,4568.8,271.24,2814,296.05,3021.6,288.31,3018.3,264.86,8568.5,387.86,4402.5,304.61,4285.9,298.46,3514.2,308.44,6082.3,341.15,4810.1,319.09,3391.4,294.69,3077.5,305.07,6325.8,344.43
27878,5012.6,244.02,3215.3,288.58,3483.4,277.27,3362.5,253.05,7374.9,381.69,4742.7,286.18,4608.2,278.78,3267.1,272.08,5273.8,302.73,4628.6,293.53,3273.8,272.97,3006.8,278.39,4433.1,290.36
28180,4731.1,277.21,3039.4,324.82,3265.2,323.82,3132.3,296.98,8357.8,398.6,4699.4,318.01,4546.1,316.33,3158.1,335.74,5929.2,365.92,3984.5,324.8,3322.3,324.39,3004.2,329.75,4264.1,331.72
28480,4284.7,267.59,2795.3,324.23,2995.5,324.36,3044.3,306.73,9045,425.99,4326.3,315.13,4476,307.44,3211.9,326.32,6597.1,359.24,5122.4,343.18,3396.5,326.99,3010.8,326.2,5763.3,344.57
28778,4168.3,239.19,2782.2,321.6,2893.3,320.01,3034.7,297.56,6856.9,424.33,4309.3,302.61,3987.1,283.45,2734.2,319.71,4874.2,333.87,4046,311.21,2814.2,318.96,2585.5,313.05,3793.7,302.67
29080,4875.2,291.44,3343.1,376.15,3799.7,395.49,3498.7,354.15,8548,477.11,4958.2,340.78,5123.1,332.87,3101.9,372.89,6107.9,386.47,4950.8,367.18,3625.9,378.01,3247.7,373.17,4904.1,354.19
29380,3641.7,250.61,2939.1,367.05,3201.9,382.86,2991.3,337.88,9451.8,465.43,4482,315.77,4710.5,316.57,3052.4,364.87,6565,377.68,4831.1,351.73,3508.7,363.44,3313.7,365.64,5756.3,358.48
29686,3916.4,250.65,2928.8,371.61,3409.4,408.79,3132.8,347.18,6766.9,490.27,4108.4,298.99,4270.5,298.31,2674.7,359.9,4758.1,353.52,4044.1,331.88,3147.5,361.66,2925.7,354.9,4574.8,359.23
29980,3882.3,271.67,3052.4,396.43,3333.5,407.46,3037.5,360.93,8168.5,474.21,4408.1,320.11,4736.2,320.13,2676,390.45,5705.8,379.06,4040,354.15,3171.6,383.82,3032.1,368.27,4663.8,351.97
30280,3645.2,262.95,2891.8,419.7,3019.3,415.35,2832.3,379.28,9431,508.35,4194.3,317.96,4528.8,309.92,2802.5,392.26,6119,361.97,4283.6,345.91,3407.4,387.85,3049.3,374,5439.9,344.28
30578,3175.7,307.32,2596,428.6,2609.1,412.74,2558.3,392.72,8601.2,433.03,3749.2,339.97,4033.2,337.44,2664,446.59,6040.7,413.21,3902.9,375.37,3218.4,411.35,2786.5,396.95,5390.3,397.11
30882,3822.7,309.57,2992.8,448.04,3166.9,446.3,2861.4,415.62,7449.3,541.78,4034.4,338.19,4140,337.46,2554.3,470.7,5334.1,403.88,3483.4,368.35,3159.5,429.76,2878.2,424.51,5664.7,418.51
31202,3348.4,255.03,2514.8,421.58,2552.7,393.08,2541.4,394.48,9248.3,516.2,3682.5,274.1,3876.5,285.3,2364,410.12,6130.4,364.66,3498.7,309.15,3106.6,380.4,2855.1,398.56,5883.5,355.01
31478,3355.5,303.99,2507.9,440.65,2651.4,421.07,2613.2,421.41,7209.6,516.2,3562.3,323.74,3540.7,325.71,2145.7,481.63,5104.9,427.04,3301.3,367.05,2763.9,427.36,2510,434.73,4973.2,419.97
31778,3148.8,295.09,2269.2,473.33,2201.2,423.75,2267.1,423.29,8003.9,547.8,3254.1,310.11,3453.2,330.01,2053.8,524.5,5420.4,433.68,3192.9,362.56,2589.9,451.09,2344.6,467.26,5200.9,421.08
32080,3119.4,320.24,2213.8,453.07,2369.5,430.04,2121.7,391.71,8473.3,309.74,3295,326.78,3667.4,353.8,1862.5,478.53,5776.7,437.36,3488.7,372.47,2755,453.48,2495.9,457.69,5960,432.6
32380,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
32682,2851.4,324.05,2074.6,512,2108.1,461.81,2259.3,483.71,7049.5,513.83,2691.8,306.4,3333.7,353.02,1913.7,609.53,4565.9,420.36,3286.9,383.56,2378.4,528.8,2262.6,520.71,5161,412.99
32980,2677.8,318.83,1743.9,508.6,1917.5,483.4,1957.8,485.71,7343.9,551.03,2594.7,287.62,2841.5,335.07,1878.9,654.26,4938.5,435.15,3128.8,371.9,2309.8,569.5,1912.2,507.17,4760.3,395.51
33278,2570.6,309.56,1647.8,525.31,1741.4,495.33,1836.2,502.68,6451.3,549.37,2319.1,266.54,2479.6,331.99,1590.8,706.77,4521.3,427.34,2808,369.53,1895.1,591.58,1627.2,518.96,4226,375.32
33578,2383.1,347.83,1524.5,515.7,1568.1,506.47,1685,511.24,6421.9,541.82,2179.3,297.67,2298.3,365.45,1069.4,609.06,4266,466.99,2658.2,422.5,1859.7,640.32,1613.9,549.71,4352.4,432.98
33878,2141.3,338.9,1370,525.97,1395.3,556.14,1505.5,529.43,5741.6,557.25,1960,280.05,2425.2,395.16,1529,794.44,3994.7,428.03,2672.8,391.78,1792.8,642.21,1468.8,536.6,3834.9,389.95
34178,1614.2,345.63,1069.3,494.55,1095.7,520.12,1105.4,505.39,1832.6,525.17,1561.9,317.79,1822.5,399.2,1320.8,782.15,3101.2,435.15,1996,411.2,1422.3,623.06,1103.2,505.74,3283,413.26
34478,1883.1,358.63,1247.8,557.8,1248.9,579.95,1483.3,582.28,6186.2,603.3,1829,338.59,2188,432.38,1162.5,830.6,3299,451.49,2368.2,457.67,1486.5,665.59,1174.3,582.09,3513.4,425.6
34780,1854.8,339.34,1114.2,585.97,1165.8,625.17,1282.7,596.98,4881.8,587.08,1740.4,298.06,2035.4,421.71,1265.1,925.75,3318.5,426.67,2279.5,412.14,1443.3,668.29,1138.7,599.68,3117.1,380.57
35078,1722.2,366.39,965.83,598.48,1010.6,615.91,1162.3,620.75,4975.7,595.82,1492.5,332.09,1685,454.44,996.39,933.15,3004,481.71,1916.7,439.63,1107.7,668.14,926.21,661.41,2865.5,418.98
35380,1437.6,357.11,793.19,594.64,835.09,613.66,954.62,614.98,4213.1,588.84,1329.6,333.16,1461,464.84,810.11,923.97,2595.9,488.99,1636.8,432.48,1030.2,682.87,753.66,654.36,2451.6,416.8
