0,60.62,2097.5,36.712,1958.5,11.961,1502.4,63.123,2259.2,34.969,1582.3,23.684,1727.5,32.962,1715.3
302,50.122,2223.2,28.582,2109.9,9.2607,1854,76.551,2327.3,40.251,1655.4,33.359,1747.4,34.907,1738.2
601,53.675,2415,32.691,2287.1,17.809,1993.8,80.423,2470,35.412,1962.5,31.241,2133.1,36.502,2068.5
901,53.152,2088.5,31.998,2046.4,14.118,1822.8,56.432,2061.7,28.848,1667.1,22.042,1860.6,27.739,1848.3
1201,50.703,2256.7,29.078,2157.3,11.196,2147.8,77.741,2349.9,38.827,2065.2,35.538,2208.7,40.196,2108.2
1502,52.545,1843.4,33.207,1611.7,17.92,1669.5,55.135,2148.4,30.602,2074.8,27.529,2180.9,29.945,2166.9
1801,48.373,1890.8,28.032,1718.1,13.863,2016.8,57.792,1675,29.464,1616.4,28.444,1515.3,29.221,1566.7
2101,43.962,1672.1,27.613,1387.8,13.758,1732.2,55.226,1748.7,30.604,1845.8,22.796,1646.3,31.361,1761.3
2402,44.768,1740.4,25.424,1275.2,10.051,1906.3,43.513,1911.7,24.852,2063.3,20.31,1736.8,20.792,2016.4
2701,49.781,1577.4,26.569,978.91,17.319,1720.7,45.784,1388.1,22.288,1520.1,17.134,1057.9,22.391,1219
3001,29.821,1493.1,16.714,1267.5,3.8274,1351.4,53.777,1861.2,29.355,2114.1,31.129,1668.3,23.912,1837.5
3301,38.535,1771.9,31.713,1637.7,10.933,1958,44.937,1644.5,24.84,1672.8,20.82,1545.1,19.268,1581.3
3602,35.212,1730.3,30.443,1703.4,18.667,2264.9,52.595,2008.4,35.692,2053.3,23.147,1714.2,19.23,1691.8
3901,37.363,2142.7,32.093,1986.2,15.793,2342,29.001,2193.4,22.996,2320.3,14.076,2044.7,14.032,2176.9
4201,39.632,1976.2,41.587,2068.4,25.581,2361.9,49.524,2067.5,31.839,2350,19.555,2024.3,20.599,1986.3
4501,37.033,1561.4,35.417,1529.3,13.54,1706,52.629,2005.8,35.921,2404.1,24.463,2058.5,21.765,1931.7
4801,39.994,1756.6,49.056,1732.3,33.001,2080.4,41.678,1976.8,28.632,2338.1,19.555,1989.9,19.001,1891.5
5101,42.969,1972.2,51.359,2183.1,33.347,2560.2,47.73,1634.1,33.799,1882.8,20.054,1463.3,21.974,1337.5
5401,37.567,1798.4,43.753,1906.4,28.98,2085.9,48.25,1924.9,31.43,2352.5,23.549,1925,20.706,1628.1
5702,28.259,1852.1,43.224,2058.1,33.272,2250.9,38.348,1584.4,27.527,1912.3,21.215,1496.1,17.355,1327
6002,26.527,2068.9,35.95,2278.7,23.897,2550.3,44.794,1971.2,33.869,2322.9,22.474,1978,23.563,1797.4
6302,34.948,1866,49.392,2090.1,40.797,2334.3,45.924,1714.2,37.717,2187.2,24.582,1804.4,29.098,1477.2
6601,39.544,1913,48.745,2141.7,43.292,2311.7,40.083,1778.3,31.92,2050.3,22.976,2015.3,16.091,1405.9
6901,38.082,1955.6,45.46,2135.1,39.291,2396.8,30.881,1449.5,30.319,1861.2,18.357,1674.2,8.9961,1255.4
7201,51.153,1680.6,49.87,1811.4,51.634,1747.1,28.906,1728,29.73,2100.4,17.585,2039,10.775,1520.7
7502,42.291,1765.1,32.203,1582.9,31.678,1834.1,35.765,1487.7,32.218,1627.6,19.424,1515.1,11.967,1104.4
